target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00015_c0	putrescine:putrescine 4-aminobutyltransferase (ammonia-forming)	0.000917125743348669	rxn00015_Shan	"cpd00118[c0],cpd00013[c0],cpd03802[c0]"	"Putrescine[c0],NH3[c0],Homospermidine[c0]"	"-2,1,1"	"1,1,1"	rxn00015	putrescine:putrescine 4-aminobutyltransferase (ammonia-forming)	TRUE	-1000	1000	rxn00015_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00015;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00015;http://identifiers.org/kegg.reaction:R00018;http://identifiers.org/bigg.reaction:HSPMS;http://identifiers.org/biocyc:META:2.5.1.44-RXN;http://identifiers.org/metanetx.reaction:MNXR100740	MNXR100740	rxn00015	R00018	HSPMS	2.5.1.44-RXN	NA
rxn00114_c0	ATP:carbamate phosphotransferase	0.0770610784781798	rxn00114_Shan	"cpd00002[c0],cpd00011[c0],cpd00013[c0],cpd00008[c0],cpd00067[c0],cpd00146[c0]"	"ATP[c0],CO2[c0],NH3[c0],ADP[c0],H+[c0],Carbamoylphosphate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn00114	ATP:carbamate phosphotransferase	TRUE	-1000	1000	rxn00114_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00114;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00114;http://identifiers.org/kegg.reaction:R00150;http://identifiers.org/bigg.reaction:CBMKr;http://identifiers.org/biocyc:META:CARBAMATE-KINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96482	MNXR96482	rxn00114	R00150	CBMKr	CARBAMATE-KINASE-RXN	NA
rxn00342_c0	L-Asparagine amidohydrolase	0.057311320754717	rxn00342_Shan	"cpd00001[c0],cpd00132[c0],cpd00013[c0],cpd00041[c0]"	"H2O[c0],L-Asparagine[c0],NH3[c0],L-Aspartate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00342	L-Asparagine amidohydrolase	FALSE	0	1000	rxn00342_c0		ASPARAGHYD-RXN	L-asparaginase	3.5.1.38/3.5.1.1	UniRef90_Q8TZE8	34.1	1.47e-37	114	76	contig_1	631336	630569	|ASPARAGINE-DEG1-PWY-1|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.1.38;http://identifiers.org/ec-code:3.5.1.1;http://identifiers.org/seed.reaction:rxn00342;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00342;http://identifiers.org/kegg.reaction:R00485;http://identifiers.org/bigg.reaction:ASNN;http://identifiers.org/bigg.reaction:ASNNe;http://identifiers.org/bigg.reaction:ASNNm;http://identifiers.org/bigg.reaction:ASNNpp;http://identifiers.org/bigg.reaction:ASPSE;http://identifiers.org/biocyc:META:ASPARAGHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR96056	MNXR96056	rxn00342	R00485	ASNN;ASNNe;ASNNm;ASNNpp;ASPSE	ASPARAGHYD-RXN	|ASPARAGINE-DEG1-PWY-1|	L-asparagine degradation III (mammalian)	false	33	0	0	0	ASPAMINOTRANS-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0358803332463609	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	NA
rxn00916_c0	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	0.0593677988823487	rxn00916_Shan	"cpd00002[c0],cpd00013[c0],cpd00497[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0],cpd00126[c0]"	"ATP[c0],NH3[c0],XMP[c0],PPi[c0],AMP[c0],H+[c0],GMP[c0]"	"-1,-1,-1,1,1,3,1"	"1,1,1,1,1,1,1"	rxn00916	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00916_c0		GMP-SYN-GLUT-RXN	xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	6.3.5.2/6.3.4.1		NA	NA	0	NA		NA	NA	|PWY-7221|	no_blast	NA	Subunit 1	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.2;http://identifiers.org/ec-code:6.3.4.1;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/kegg.reaction:R01230;http://identifiers.org/bigg.reaction:GMPS;http://identifiers.org/bigg.reaction:GMPSm;http://identifiers.org/biocyc:META:GMP-SYN-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR100383	MNXR100383	rxn00916	R01230	GMPS;GMPSm	GMP-SYN-NH3-RXN	|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	false	25	0	0	0	IMP-DEHYDROG-RXN
rxn00949_c0	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)	0.008117538494814	rxn00949_Shan	"cpd00001[c0],cpd00135[c0],cpd00013[c0],cpd00067[c0],cpd00094[c0],cpd00239[c0]"	"H2O[c0],Homocysteine[c0],NH3[c0],H+[c0],2-Oxobutyrate[c0],H2S[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00949	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)	FALSE	0	1000	rxn00949_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00949;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00949;http://identifiers.org/kegg.reaction:R01283;http://identifiers.org/biocyc:META:HOMOCYSTEINE-DESULFHYDRASE-RXN;http://identifiers.org/metanetx.reaction:MNXR106902	MNXR106902	rxn00949	R01283	NA	HOMOCYSTEINE-DESULFHYDRASE-RXN	NA
rxn10479_c0	coenzyme M synthase	0.00401974261846721	rxn10479_Shan	"cpd00001[c0],cpd15904[c0],cpd00013[c0],cpd00020[c0],cpd02246[c0]"	"H2O[c0],sulfoethylcysteine[c0],NH3[c0],Pyruvate[c0],CoM[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn10479	coenzyme M synthase	FALSE	0	1000	rxn10479_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10479;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn10479;http://identifiers.org/bigg.reaction:COMS;http://identifiers.org/biocyc:META:R234-RXN;http://identifiers.org/metanetx.reaction:MNXR96847	MNXR96847	rxn10479	NA	COMS	R234-RXN	NA
rxn10506_c0	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	0.000165863166234145	rxn10506_Shan	"cpd00001[c0],cpd00067[c0],cpd15807[c0],cpd00013[c0],cpd02720[c0]"	"H2O[c0],H+[c0],2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate[c0],NH3[c0],5-Amino-6--5-phosphoribitylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn10506	2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase	FALSE	0	1000	rxn10506_c0		RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef50_A0A5E4KUK5	32.361	3.49e-52	182	92	contig_1	617761	618873	|PWY-6167|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn10506;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn10506;http://identifiers.org/kegg.reaction:R09377;http://identifiers.org/biocyc:META:RXN-10058;http://identifiers.org/metanetx.reaction:MNXR112805	MNXR112805	rxn10506	R09377	NA	RXN-10058	|PWY-6167|	flavin biosynthesis II (archaea)	false	10	1	0	0
rxn41668_c0	5-hydroxybenzimidazole synthase	0.000917125743348669	rxn41668_Shan	"cpd00017[c0],cpd02140[c0],cpd00004[c0],cpd00009[c0],cpd00013[c0],cpd00047[c0],cpd00060[c0],cpd00067[c0],cpd03091[c0],cpd00003[c0],cpd15825[c0]"	"S-Adenosyl-L-methionine[c0],AIR[c0],NADH[c0],Phosphate[c0],NH3[c0],Formate[c0],L-Methionine[c0],H+[c0],5'-Deoxyadenosine[c0],NAD[c0],5-hydroxybenzimidazole[c0]"	"-1,-1,-1,1,1,1,1,1,1,1,1"	"1,1,1,1,1,1,1,1,1,1,1"	rxn41668	5-hydroxybenzimidazole synthase	FALSE	0	1000	rxn41668_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn41668;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	NA
rxn00566_c0	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	0.0754324121335177	rxn00566_Shan	"cpd00001[c0],cpd00084[c0],cpd00013[c0],cpd00020[c0],cpd00067[c0],cpd00239[c0]"	"H2O[c0],L-Cysteine[c0],NH3[c0],Pyruvate[c0],H+[c0],H2S[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00566	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	FALSE	0	1000	rxn00566_c0		CYSTATHIONINE-BETA-LYASE-RXN	cystathionine beta-lyase	4.4.1.13/4.4.1.6/4.4.1.8	UniRef50_A0A343TKI6	25	5.95e-17	78.6	91	contig_1	564349	565404	|HOMOSER-METSYN-PWY|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.4.1.13;http://identifiers.org/ec-code:4.4.1.6;http://identifiers.org/ec-code:4.4.1.8;http://identifiers.org/seed.reaction:rxn00566;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00566;http://identifiers.org/kegg.reaction:R00782;http://identifiers.org/bigg.reaction:CYSDS;http://identifiers.org/bigg.reaction:CYSTBL;http://identifiers.org/bigg.reaction:TRPAS1;http://identifiers.org/biocyc:META:LCYSDESULF-RXN;http://identifiers.org/metanetx.reaction:MNXR96994	MNXR96994	rxn00566	R00782	CYSDS;CYSTBL;TRPAS1	LCYSDESULF-RXN	|HOMOSER-METSYN-PWY|	L-methionine biosynthesis I	false	20	0	2	0	HOMOCYSMETB12-RXN
