react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn00126_c0	ATP:L-methionine S-adenosyltransferase	FALSE	NA	NA	0	1000	0			rxn00126	S-ADENMETSYN-RXN	methionine adenosyltransferase	2.5.1.6/2.4.2.13	NA	UniRef90_Q5FAC0	39.073	1.07e-39	147	70	contig_1	977976	978830	|ETHYL-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.6;http://identifiers.org/ec-code:2.4.2.13;http://identifiers.org/seed.reaction:rxn00126;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00126;http://identifiers.org/kegg.reaction:R00177;http://identifiers.org/bigg.reaction:MATm;http://identifiers.org/bigg.reaction:METAT;http://identifiers.org/biocyc:META:S-ADENMETSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR101407	MNXR101407	rxn00126	R00177	MATm;METAT	S-ADENMETSYN-RXN
rxn00137_c0	Adenosine 3',5'-bisphosphate 3'-phosphohydrolase	FALSE	NA	NA	0	1000	0			rxn00137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00137;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00137;http://identifiers.org/kegg.reaction:R00188;http://identifiers.org/bigg.reaction:BPNT;http://identifiers.org/biocyc:META:325-BISPHOSPHATE-NUCLEOTIDASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96321	MNXR96321	rxn00137	R00188	BPNT	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
rxn00138_c0	deamido-NAD+:ammonia ligase (AMP-forming)	FALSE	NA	NA	0	1000	0			rxn00138	NAD-SYNTH-NH3-RXN	NAD+ synthetase, NH3-dependent	6.3.1.5	NA	UniRef90_A5G7Y9	35.662	4.25e-38	139	94	contig_1	1689931	1690707	|PWY-7761|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.1.5;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/kegg.reaction:R00189;http://identifiers.org/bigg.reaction:NADS1;http://identifiers.org/bigg.reaction:NADS1m;http://identifiers.org/bigg.reaction:NADS1n;http://identifiers.org/biocyc:META:NAD-SYNTH-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR101897	MNXR101897	rxn00138	R00189	NADS1;NADS1m;NADS1n	NAD-SYNTH-NH3-RXN
rxn00139_c0	AMP:diphosphate phospho-D-ribosyltransferase	TRUE	NA	NA	-1000	0	0			rxn00139	GUANPRIBOSYLTRAN-RXN	guanine phosphoribosyltransferase	2.4.2.8	NA	UniRef90_O66821	42	7.12e-30	111	84	contig_1	1340491	1340048	|PWY-6599|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.4.2.8;http://identifiers.org/seed.reaction:rxn00139;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00139;http://identifiers.org/kegg.reaction:R00190;http://identifiers.org/bigg.reaction:ADPT;http://identifiers.org/bigg.reaction:r0051;http://identifiers.org/biocyc:META:ADENPRIBOSYLTRAN-RXN;http://identifiers.org/metanetx.reaction:MNXR95482	MNXR95482	rxn00139	R00190	ADPT;r0051	ADENPRIBOSYLTRAN-RXN
rxn00154_c0	pyruvate:NAD+ 2-oxidoreductase (CoA-acetylating)	FALSE	NA	NA	0	1000	0			rxn00154	RXN-8629	lipoamide dehydrogenase	1.8.1.4/1.6.4.3	NA	UniRef90_Q9Z773	33.237	1.6e-62	196	95	contig_1	158111	159136	|GLYCINE-SYN2-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.4;http://identifiers.org/ec-code:1.6.4.3;http://identifiers.org/seed.reaction:rxn00154;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00154;http://identifiers.org/kegg.reaction:R00209;http://identifiers.org/bigg.reaction:PDH;http://identifiers.org/bigg.reaction:PDHm;http://identifiers.org/biocyc:META:PYRUVDEH-RXN;http://identifiers.org/metanetx.reaction:MNXR102425	MNXR102425	rxn00154	R00209	PDH;PDHm	PYRUVDEH-RXN
rxn00193_c0	glutamate racemase	TRUE	NA	NA	-1000	1000	0			rxn00193	GLUTRACE-RXN	glutamate racemase	5.1.1.3	NA	UniRef90_Q9X0Z7	31.2	4.02e-44	160	96	contig_1	1543415	1544533	|PWY-6386|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.1.1.3;http://identifiers.org/seed.reaction:rxn00193;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00193;http://identifiers.org/kegg.reaction:R00260;http://identifiers.org/bigg.reaction:GLUR;http://identifiers.org/biocyc:META:GLUTRACE-RXN;http://identifiers.org/metanetx.reaction:MNXR100288	MNXR100288	rxn00193	R00260	GLUR	GLUTRACE-RXN
rxn00239_c0	ATP:GMP phosphotransferase	TRUE	NA	NA	-1000	1000	0			rxn00239	GUANYL-KIN-RXN	GMP kinase	2.7.4.8	NA	UniRef90_Q5GS56	35.503	9.28e-28	105	87	contig_1	1031267	1030809	|PWY-7221|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.8;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/kegg.reaction:R00332;http://identifiers.org/bigg.reaction:GK1;http://identifiers.org/bigg.reaction:GK1m;http://identifiers.org/biocyc:META:GUANYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100144	MNXR100144	rxn00239	R00332	GK1;GK1m	GUANYL-KIN-RXN
rxn00247_c0	ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	TRUE	NA	NA	-1000	1000	0			rxn00247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00247;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00247;http://identifiers.org/kegg.reaction:R00341;http://identifiers.org/bigg.reaction:PPCK;http://identifiers.org/bigg.reaction:PPCKm;http://identifiers.org/biocyc:META:PEPCARBOXYKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR103099	MNXR103099	rxn00247	R00341	PPCK;PPCKm	PEPCARBOXYKIN-RXN
rxn00283_c0	alanine racemase	TRUE	NA	NA	-1000	1000	0			rxn00283	ALARACECAT-RXN	alanine racemase	5.1.1.1	NA	UniRef90_Q9X0Z7	31.2	4.02e-44	160	96	contig_1	1543415	1544533	|ALADEG-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.1.1.1;http://identifiers.org/seed.reaction:rxn00283;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00283;http://identifiers.org/kegg.reaction:R00401;http://identifiers.org/bigg.reaction:ALAR;http://identifiers.org/biocyc:META:ALARACECAT-RXN;http://identifiers.org/metanetx.reaction:MNXR95693	MNXR95693	rxn00283	R00401	ALAR	ALARACECAT-RXN
rxn00340_c0	L-aspartate:ammonia ligase (AMP-forming)	FALSE	NA	NA	0	1000	0			rxn00340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00340;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00340;http://identifiers.org/kegg.reaction:R00483;http://identifiers.org/bigg.reaction:ASNS2;http://identifiers.org/biocyc:META:ASNSYNA-RXN;http://identifiers.org/metanetx.reaction:MNXR96060	MNXR96060	rxn00340	R00483	ASNS2	ASNSYNA-RXN
rxn00393_c0	D-Glucose-1-phosphate:riboflavin 5'-phosphotransferase	TRUE	NA	NA	-1000	1000	0			rxn00393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00393;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00393;http://identifiers.org/kegg.reaction:R00550;http://identifiers.org/biocyc:META:RIBOFLAVIN-PHOSPHOTRANSFERASE-RXN;http://identifiers.org/metanetx.reaction:MNXR106579	MNXR106579	rxn00393	R00550	NA	RIBOFLAVIN-PHOSPHOTRANSFERASE-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase	FALSE	NA	NA	0	1000	0			rxn00438	THI-P-KIN-RXN	thiamine-monophosphate kinase	2.7.4.16	NA	UniRef90_P57532	35.082	5.18e-47	166	92	contig_1	526909	526028	|PWY-6893|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.16;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/kegg.reaction:R00617;http://identifiers.org/bigg.reaction:TMPK;http://identifiers.org/biocyc:META:THI-P-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR104907	MNXR104907	rxn00438	R00617	TMPK	THI-P-KIN-RXN
rxn00470_c0	L-ornithine carboxy-lyase (putrescine-forming)	FALSE	NA	NA	0	1000	0			rxn00470	ORNDECARBOX-RXN	ornithine decarboxylase	4.1.1.17	NA	NP_253209.1	30.446	5.92e-35	133	93	contig_1	991481	992575	|PWY-46|	bad_blast	NA	NA	1	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.17;http://identifiers.org/seed.reaction:rxn00470;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00470;http://identifiers.org/kegg.reaction:R00670;http://identifiers.org/bigg.reaction:ORDCh;http://identifiers.org/bigg.reaction:ORNDC;http://identifiers.org/biocyc:META:ORNDECARBOX-RXN;http://identifiers.org/metanetx.reaction:MNXR102209	MNXR102209	rxn00470	R00670	ORDCh;ORNDC	ORNDECARBOX-RXN
rxn00611_c0	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	TRUE	NA	NA	-1000	0	0			rxn00611	GLYC3PDEHYDROGBIOSYN-RXN	glycerol-3-phosphate dehydrogenase	1.1.1.94	NA	UniRef90_Q7NYZ3	39.231	9.31e-47	166	77	contig_1	1462816	1463574	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.94;http://identifiers.org/seed.reaction:rxn00611;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00611;http://identifiers.org/kegg.reaction:R00842;http://identifiers.org/bigg.reaction:G3PD1;http://identifiers.org/bigg.reaction:G3PD1_1;http://identifiers.org/bigg.reaction:G3PD1ir;http://identifiers.org/bigg.reaction:G3PD1irm;http://identifiers.org/bigg.reaction:r0202;http://identifiers.org/biocyc:META:1.1.1.8-RXN;http://identifiers.org/metanetx.reaction:MNXR99876	MNXR99876	rxn00611	R00842	G3PD1;G3PD1_1;G3PD1ir;G3PD1irm;r0202	1.1.1.8-RXN
rxn00634_c0	D-Glucitol:NAD+ 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn00634	RXN-7644	D-sorbitol 2-dehydrogenase	1.1.1.14	NA	UniRef90_Q9Z9U1	27.684	7.14e-25	102	92	contig_1	1902980	1904011	|PWY-4101|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.14;http://identifiers.org/seed.reaction:rxn00634;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00634;http://identifiers.org/kegg.reaction:R00875;http://identifiers.org/bigg.reaction:SBTD_D2;http://identifiers.org/biocyc:META:RXN-7644;http://identifiers.org/metanetx.reaction:MNXR104283	MNXR104283	rxn00634	R00875	SBTD_D2	RXN-7644
rxn00646_c0	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/kegg.reaction:R00894;http://identifiers.org/bigg.reaction:GCL;http://identifiers.org/bigg.reaction:GLUCYS;http://identifiers.org/biocyc:META:GLUTCYSLIG-RXN;http://identifiers.org/metanetx.reaction:MNXR100074	MNXR100074	rxn00646	R00894	GCL;GLUCYS	GLUTCYSLIG-RXN
rxn00710_c0	orotidine-5'-phosphate carboxy-lyase (UMP-forming)	FALSE	NA	NA	0	1000	0			rxn00710	OROTPDECARB-RXN	orotidine-5'-phosphate decarboxylase	4.1.1.23	NA	UniRef90_Q609Y2	51.092	2.77e-59	198	90	contig_1	1751221	1751904	|PWY-5686|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.23;http://identifiers.org/seed.reaction:rxn00710;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00710;http://identifiers.org/kegg.reaction:R00965;http://identifiers.org/bigg.reaction:OMPDC;http://identifiers.org/biocyc:META:OROTPDECARB-RXN;http://identifiers.org/metanetx.reaction:MNXR102190	MNXR102190	rxn00710	R00965	OMPDC	OROTPDECARB-RXN
rxn00832_c0	IMP 1,2-hydrolase (decyclizing)	TRUE	NA	NA	-1000	1000	0			rxn00832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00832;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00832;http://identifiers.org/kegg.reaction:R01127;http://identifiers.org/bigg.reaction:ICH;http://identifiers.org/bigg.reaction:IMPC;http://identifiers.org/biocyc:META:IMPCYCLOHYDROLASE-RXN;http://identifiers.org/metanetx.reaction:MNXR100783	MNXR100783	rxn00832	R01127	ICH;IMPC	IMPCYCLOHYDROLASE-RXN
rxn00851_c0	D-alanine:D-alanine ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00851	DALADALALIG-RXN	D-alanine:D-alanine ligase	6.3.2.4	NA	UniRef90_Q82VS0	49.554	3.2e-67	190	72	contig_1	111140	111811	|PWY-6386|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.4;http://identifiers.org/seed.reaction:rxn00851;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00851;http://identifiers.org/kegg.reaction:R01150;http://identifiers.org/bigg.reaction:ALAALAr;http://identifiers.org/biocyc:META:DALADALALIG-RXN;http://identifiers.org/metanetx.reaction:MNXR95678	MNXR95678	rxn00851	R01150	ALAALAr	DALADALALIG-RXN
rxn00899_c0	3-methyl-2-oxobutanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating)	FALSE	NA	NA	0	1000	0			rxn00899	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN	4-methyl-2-oxopentanoate dehydrogenase (acylating)	1.2.1.25	NA		NA	NA	100	NA		NA	NA	|LEU-DEG2-PWY|	no_blast	keyenzyme	Subunit 1	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.25;http://identifiers.org/seed.reaction:rxn00899;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00899;http://identifiers.org/kegg.reaction:R01210;http://identifiers.org/bigg.reaction:OIVD2;http://identifiers.org/bigg.reaction:OIVD2m;http://identifiers.org/biocyc:META:1.2.1.25-RXN;http://identifiers.org/metanetx.reaction:MNXR102173	MNXR102173	rxn00899	R01210	OIVD2;OIVD2m	1.2.1.25-RXN
rxn00904_c0	L-Valine:pyruvate aminotransferase	TRUE	NA	NA	-1000	1000	0			rxn00904	VALINE-PYRUVATE-AMINOTRANSFER-RXN	valine-pyruvate aminotransferase	2.6.1.66	NA	UniRef90_P96847	28.398	2.19e-34	131	99	contig_1	138962	137760	|ALANINE-VALINESYN-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.6.1.66;http://identifiers.org/seed.reaction:rxn00904;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00904;http://identifiers.org/kegg.reaction:R01215;http://identifiers.org/bigg.reaction:VPAMTr;http://identifiers.org/biocyc:META:VALINE-PYRUVATE-AMINOTRANSFER-RXN;http://identifiers.org/metanetx.reaction:MNXR105217	MNXR105217	rxn00904	R01215	VPAMTr	VALINE-PYRUVATE-AMINOTRANSFER-RXN
rxn00908_c0	glycine synthase	FALSE	NA	NA	0	1000	0			rxn00908	RXN-8629	lipoamide dehydrogenase	1.8.1.4/1.6.4.3	NA	UniRef90_Q9Z773	33.237	1.6e-62	196	95	contig_1	158111	159136	|GLYCINE-SYN2-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.4;http://identifiers.org/ec-code:1.6.4.3;http://identifiers.org/seed.reaction:rxn00908;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00908;http://identifiers.org/kegg.reaction:R01221;http://identifiers.org/bigg.reaction:GLYCL;http://identifiers.org/bigg.reaction:GLYCL_2;http://identifiers.org/bigg.reaction:GLYCLm;http://identifiers.org/bigg.reaction:GLYS;http://identifiers.org/metanetx.reaction:MNXR100330	MNXR100330	rxn00908	R01221	GLYCL;GLYCL_2;GLYCLm;GLYS	NA
rxn00910_c0	5-methyltetrahydrofolate:NADP+ oxidoreductase	TRUE	NA	NA	-1000	0	0			rxn00910	1.5.1.20-RXN	5,10-methylenetetrahydrofolate reductase	1.5.1.20/1.1.1.171	NA		NA	NA	0	NA		NA	NA	|1CMET2-PWY|	no_blast	NA	Subunit 2	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.20;http://identifiers.org/ec-code:1.1.1.171;http://identifiers.org/seed.reaction:rxn00910;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00910;http://identifiers.org/kegg.reaction:R01224;http://identifiers.org/bigg.reaction:MTHFO_nadp;http://identifiers.org/bigg.reaction:MTHFR3;http://identifiers.org/bigg.reaction:MTHFR3_1;http://identifiers.org/metanetx.reaction:MNXR101752	MNXR101752	rxn00910	R01224	MTHFO_nadp;MTHFR3;MTHFR3_1	NA
rxn00953_c0	L-Serine hydro-lyase (adding homocysteine)	TRUE	NA	NA	-1000	1000	0			rxn00953	CYSTATHIONINE-BETA-SYNTHASE-RXN	cystathionine beta-synthase	4.2.1.22/4.2.1.21	NA	sp|P56067|CYSM_HELPY	33.555	1.84e-41	149	98	contig_1	534237	533368	|HOMOCYSDEGR-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.22;http://identifiers.org/ec-code:4.2.1.21;http://identifiers.org/seed.reaction:rxn00953;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00953;http://identifiers.org/kegg.reaction:R01289;http://identifiers.org/metanetx.reaction:MNXR106903	MNXR106903	rxn00953	R01289	NA	NA
