react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn00083_c0	NADPH:NAD+ oxidoreductase	TRUE	NA	NA	-1000	1000	0	((x[1]))	((contig_1_1228713:1229840))	rxn00083	PYRNUTRANSHYDROGEN-RXN	NAD(P) transhydrogenase	1.6.1.2/1.6.1.3/1.6.1.1	NA	UniRef50_A0A0U1KIT4	58.933	1.98e-141	402	73	contig_1	1228713	1229831	|PWY-5083|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.6.1.2;http://identifiers.org/ec-code:1.6.1.3;http://identifiers.org/ec-code:1.6.1.1;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/kegg.reaction:R00112;http://identifiers.org/bigg.reaction:NADTRHD;http://identifiers.org/bigg.reaction:NNOR;http://identifiers.org/biocyc:META:PYRNUTRANSHYDROGEN-RXN;http://identifiers.org/metanetx.reaction:MNXR101898	MNXR101898	rxn00083	R00112	NADTRHD;NNOR	PYRNUTRANSHYDROGEN-RXN
rxn00085_c0	L-Glutamate:NADP+ oxidoreductase (transaminating)	TRUE	NA	NA	-1000	0	0	((x[1]) & (x[2]))	((contig_1_399198:400532) & (contig_1_1573757:1572582))	rxn00085	GLUTAMATESYN-RXN	glutamate synthase	1.4.1.13/2.6.1.53	NA	sp|P09832|GLTD_ECOLI	36.83	8.12e-80	267	92	contig_1	399210	400526	|GLUTAMINEFUM-PWY|	good_blast	full	Subunit 2	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.13;http://identifiers.org/ec-code:2.6.1.53;http://identifiers.org/seed.reaction:rxn00085;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00085;http://identifiers.org/kegg.reaction:R00114;http://identifiers.org/bigg.reaction:GLUS_nadph;http://identifiers.org/bigg.reaction:GLUSy;http://identifiers.org/biocyc:META:GLUTAMATESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100291	MNXR100291	rxn00085	R00114	GLUS_nadph;GLUSy	GLUTAMATESYN-RXN
rxn00086_c0	glutathione:NADP+ oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	contig_1_1490600:1491850	rxn00086	GLUTATHIONE-REDUCT-NADPH-RXN	glutathione reductase	1.8.1.7/1.6.4.2	NA	UniRef90_P06715	36.19	9.55e-82	271	93	contig_1	1490606	1491850	|PWY-4081|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.7;http://identifiers.org/ec-code:1.6.4.2;http://identifiers.org/seed.reaction:rxn00086;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00086;http://identifiers.org/kegg.reaction:R00115;http://identifiers.org/bigg.reaction:GDR_nadp_h;http://identifiers.org/bigg.reaction:GTHOm;http://identifiers.org/bigg.reaction:GTHOr;http://identifiers.org/biocyc:META:GLUTATHIONE-REDUCT-NADPH-RXN;http://identifiers.org/metanetx.reaction:MNXR100098	MNXR100098	rxn00086	R00115	GDR_nadp_h;GTHOm;GTHOr	GLUTATHIONE-REDUCT-NADPH-RXN
rxn00088_c0	NADP+ 2'-phosphohydrolase	FALSE	NA	NA	0	1000	0	x[1]	contig_1_1663859:1662531	rxn00088	ACID-PHOSPHATASE-RXN	purple acid phosphatase	3.1.3.2	NA	tr|F5S4Y1|F5S4Y1_9NEIS	53.691	2.4e-141	445	93	contig_1	1663859	1662531	|PWY-6348|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.2;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/kegg.reaction:R00118;http://identifiers.org/bigg.reaction:N2PH;http://identifiers.org/bigg.reaction:NADPPPS;http://identifiers.org/bigg.reaction:NADPPPSm;http://identifiers.org/biocyc:META:RXN-5822;http://identifiers.org/metanetx.reaction:MNXR101798	MNXR101798	rxn00088	R00118	N2PH;NADPPPS;NADPPPSm	RXN-5822
rxn00103_c0	formate:NADP+ oxidoreductase	FALSE	NA	NA	0	1000	0	((x[1]))	((contig_1_494585:492945))	rxn00103	FORMATE-DEHYDROGENASE-NADP+-RXN	NADP-dependent formate dehydrogenase	1.17.1.10	NA	UniRef50_A0A1F9L9F0	39.671	7.47e-140	443	99	contig_1	494585	492945	|CODH-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.1.10;http://identifiers.org/seed.reaction:rxn00103;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00103;http://identifiers.org/kegg.reaction:R00134;http://identifiers.org/biocyc:META:FORMATE-DEHYDROGENASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR106403	MNXR106403	rxn00103	R00134	NA	FORMATE-DEHYDROGENASE-NADP+-RXN
rxn00107_c0	ATP:2'-deoxy-5-hydroxymethylcytidine-5'-diphosphate phosphotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	contig_1_309260:309661	rxn00107	GDPKIN-RXN	GDP kinase	2.7.4.6	NA	UniRef90_A1K3Y5	73.134	2.94e-64	207	95	contig_1	309260	309661	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/kegg.reaction:R00139;http://identifiers.org/metanetx.reaction:MNXR106405	MNXR106405	rxn00107	R00139	NA	NA
rxn00117_c0	ATP:UDP phosphotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	contig_1_309260:309661	rxn00117	GDPKIN-RXN	GDP kinase	2.7.4.6	NA	UniRef90_A1K3Y5	73.134	2.94e-64	207	95	contig_1	309260	309661	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00117;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00117;http://identifiers.org/kegg.reaction:R00156;http://identifiers.org/bigg.reaction:NDPK2;http://identifiers.org/bigg.reaction:NDPK2m;http://identifiers.org/bigg.reaction:NDPK2n;http://identifiers.org/biocyc:META:UDPKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101935	MNXR101935	rxn00117	R00156	NDPK2;NDPK2m;NDPK2n	UDPKIN-RXN
rxn00119_c0	ATP:UMP phosphotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	contig_1_384111:383437	rxn00119	RXN-12002	UMP kinase	2.7.4.22/2.7.4.14/2.7.4.5	NA	UniRef90_A1W916	52.889	6.84e-78	251	93	contig_1	384111	383437	|PWY-7176|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.22;http://identifiers.org/ec-code:2.7.4.14;http://identifiers.org/ec-code:2.7.4.5;http://identifiers.org/seed.reaction:rxn00119;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00119;http://identifiers.org/kegg.reaction:R00158;http://identifiers.org/bigg.reaction:UMPK;http://identifiers.org/bigg.reaction:UMPKm;http://identifiers.org/bigg.reaction:UMPKn;http://identifiers.org/biocyc:META:RXN-12002;http://identifiers.org/metanetx.reaction:MNXR105118	MNXR105118	rxn00119	R00158	UMPK;UMPKm;UMPKn	RXN-12002
rxn00120_c0	UTP phosphohydrolase	FALSE	NA	NA	0	1000	0			rxn00120	RXN-12195	CTP triphosphatase	3.6.1.15	NA		NA	NA	NA	NA		NA	NA	|PWY-7184|	no_blast	keyenzyme	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.15;http://identifiers.org/seed.reaction:rxn00120;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00120;http://identifiers.org/kegg.reaction:R00159;http://identifiers.org/bigg.reaction:NDP8ex;http://identifiers.org/bigg.reaction:NTP7;http://identifiers.org/biocyc:META:RXN-12196;http://identifiers.org/metanetx.reaction:MNXR101933	MNXR101933	rxn00120	R00159	NDP8ex;NTP7	RXN-12196
rxn00121_c0	FAD nucleotidohydrolase	FALSE	NA	NA	0	1000	0	x[1] | x[2]	contig_1_1803502:1803050 | contig_1_850479:849928	rxn00121	DUTP-PYROP-RXN	deoxyuridine 5'-triphosphate nucleotidohydrolase	3.6.1.23/3.6.1.9/3.6.1.19	NA	UniRef90_Q5QZB6	56.291	2.71e-55	182	99	contig_1	1803502	1803050	|PWY-7184|	bad_blast	keyenzyme	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.23;http://identifiers.org/ec-code:3.6.1.9;http://identifiers.org/ec-code:3.6.1.19;http://identifiers.org/seed.reaction:rxn00121;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00121;http://identifiers.org/kegg.reaction:R00160;http://identifiers.org/bigg.reaction:FADDP;http://identifiers.org/bigg.reaction:FADDPle;http://identifiers.org/biocyc:META:FAD-PYROPHOSPHATASE-RXN;http://identifiers.org/metanetx.reaction:MNXR99209	MNXR99209	rxn00121	R00160	FADDP;FADDPle	FAD-PYROPHOSPHATASE-RXN
rxn00132_c0	Adenosine 5'-monophosphate phosphohydrolase	FALSE	NA	NA	0	1000	0	x[1]	contig_1_919585:918854	rxn00132	RXN-5841	NMN 5'-nucleotidase	3.1.3.5	NA	UniRef90_A1VQF4	47.036	6.4e-62	206	97	contig_1	919585	918854	|NAD-BIOSYNTHESIS-II|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.5;http://identifiers.org/seed.reaction:rxn00132;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00132;http://identifiers.org/kegg.reaction:R00183;http://identifiers.org/bigg.reaction:NTD7;http://identifiers.org/bigg.reaction:NTD7e;http://identifiers.org/bigg.reaction:NTD7l;http://identifiers.org/bigg.reaction:NTD7pp;http://identifiers.org/bigg.reaction:r0047;http://identifiers.org/biocyc:META:AMP-DEPHOSPHORYLATION-RXN;http://identifiers.org/metanetx.reaction:MNXR102037	MNXR102037	rxn00132	R00183	NTD7;NTD7e;NTD7l;NTD7pp;r0047	AMP-DEPHOSPHORYLATION-RXN
rxn00141_c0	S-Adenosyl-L-homocysteine hydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	contig_1_331760:332683	rxn00141	ADENOSYLHOMOCYSTEINASE-RXN	S-adenosylhomocysteine hydrolase	3.3.1.1	NA	UniRef90_A1WXM7	55.195	1.66e-144	349	71	contig_1	331760	332683	|METHIONINE-DEG1-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.3.1.1;http://identifiers.org/seed.reaction:rxn00141;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00141;http://identifiers.org/kegg.reaction:R00192;http://identifiers.org/bigg.reaction:ADSHm;http://identifiers.org/bigg.reaction:AHCi;http://identifiers.org/biocyc:META:ADENOSYLHOMOCYSTEINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95492	MNXR95492	rxn00141	R00192	ADSHm;AHCi	ADENOSYLHOMOCYSTEINASE-RXN
rxn00146_c0	(R)-Lactate:ferricytochrome-c 2-oxidoreductase	FALSE	NA	NA	0	1000	0	((x[1]) & (x[2]))	((contig_1_1358198:1359550) & (contig_1_1359634:1360704))	rxn00146	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	D-lactate dehydrogenase (cytochrome)	1.1.2.4	NA	UniRef50_A0A0F7PKD8	39.574	1.42e-99	325	91	contig_1	1358213	1359580	|MGLDLCTANA-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.2.4;http://identifiers.org/seed.reaction:rxn00146;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn00147_c0	ATP:pyruvate,water phosphotransferase	FALSE	NA	NA	0	1000	0	x[1]	contig_1_1459381:1461168	rxn00147	PEPSYNTH-RXN	phosphoenolpyruvate synthetase	2.7.9.2	NA	UniRef90_O67899	45.827	0	577	77	contig_1	1459381	1461168	|GLUCONEO-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.9.2;http://identifiers.org/seed.reaction:rxn00147;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00147;http://identifiers.org/kegg.reaction:R00199;http://identifiers.org/bigg.reaction:PPS;http://identifiers.org/biocyc:META:PEPSYNTH-RXN;http://identifiers.org/metanetx.reaction:MNXR103140	MNXR103140	rxn00147	R00199	PPS	PEPSYNTH-RXN
rxn00149_c0	pyruvaldehyde:NAD+ oxidoreductase	FALSE	NA	NA	0	1000	0	x[1] | x[2] | x[3] | x[4]	contig_1_1971377:1969938 | contig_1_545718:547169 | contig_1_1459264:1457801 | contig_1_2000746:2001915	rxn00149	LACTALDDEHYDROG-RXN	L-lactaldehyde dehydrogenase	1.2.1.22	NA	UniRef90_P25553	38.429	3.79e-81	271	99	contig_1	1971341	1969938	|PWY0-1317|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.22;http://identifiers.org/seed.reaction:rxn00149;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00149;http://identifiers.org/kegg.reaction:R00203;http://identifiers.org/biocyc:META:METHYL-GLYOXAL-DEHYDROG-RXN;http://identifiers.org/metanetx.reaction:MNXR106430	MNXR106430	rxn00149	R00203	NA	METHYL-GLYOXAL-DEHYDROG-RXN
rxn00159_c0	(S)-malate:NAD+ oxidoreductase (decarboxylating)	FALSE	NA	NA	0	1000	0	x[1]	contig_1_1922780:1924021	rxn00159	1.1.1.39-RXN	malate dehydrogenase, NAD-requiring	1.1.1.38	NA	UniRef90_O34962	47.409	2.01e-95	310	90	contig_1	1922825	1923970	|GLUCONEO-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.38;http://identifiers.org/seed.reaction:rxn00159;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00159;http://identifiers.org/kegg.reaction:R00214;http://identifiers.org/bigg.reaction:ME1;http://identifiers.org/bigg.reaction:ME1m;http://identifiers.org/biocyc:META:1.1.1.39-RXN;http://identifiers.org/metanetx.reaction:MNXR101446	MNXR101446	rxn00159	R00214	ME1;ME1m	1.1.1.39-RXN
rxn00161_c0	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)	FALSE	NA	NA	0	1000	0	((x[1]) & (x[2]))	((contig_1_20224:18767) & (contig_1_1922780:1924021))	rxn00161	MALIC-NADP-RXN	malate dehydrogenase	1.1.1.40	NA	UniRef50_Q8XGX8	50.303	8.16e-153	483	84	contig_1	20203	18767	|GLUCONEO-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.40;http://identifiers.org/seed.reaction:rxn00161;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00161;http://identifiers.org/kegg.reaction:R00216;http://identifiers.org/bigg.reaction:MDHC_nadp_hr;http://identifiers.org/bigg.reaction:ME2;http://identifiers.org/bigg.reaction:ME2m;http://identifiers.org/biocyc:META:MALIC-NADP-RXN;http://identifiers.org/metanetx.reaction:MNXR101443	MNXR101443	rxn00161	R00216	MDHC_nadp_hr;ME2;ME2m	MALIC-NADP-RXN
rxn00162_c0	oxaloacetate carboxy-lyase (pyruvate-forming)	FALSE	NA	NA	0	1000	0	((x[1]) & (x[2]))	((contig_1_20200:18740) & (contig_1_1922780:1924021))	rxn00162	OXALODECARB-RXN	oxaloacetate beta-decarboxylase	4.1.1.112/4.1.1.3/7.2.4.2	NA	UniRef50_A0A072ZGL4	59.514	0	602	81	contig_1	20200	18740	|METHYLGALLATE-DEGRADATION-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.112;http://identifiers.org/ec-code:4.1.1.3;http://identifiers.org/ec-code:7.2.4.2;http://identifiers.org/seed.reaction:rxn00162;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00162;http://identifiers.org/kegg.reaction:R00217;http://identifiers.org/bigg.reaction:OAADC;http://identifiers.org/biocyc:META:OXALODECARB-RXN;http://identifiers.org/metanetx.reaction:MNXR102097	MNXR102097	rxn00162	R00217	OAADC	OXALODECARB-RXN
