react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn00137_c0	Adenosine 3',5'-bisphosphate 3'-phosphohydrolase	FALSE	NA	NA	0	1000	0			rxn00137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00137;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00137;http://identifiers.org/kegg.reaction:R00188;http://identifiers.org/bigg.reaction:BPNT;http://identifiers.org/biocyc:META:325-BISPHOSPHATE-NUCLEOTIDASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96321	MNXR96321	rxn00137	R00188	BPNT	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
rxn00138_c0	deamido-NAD+:ammonia ligase (AMP-forming)	FALSE	NA	NA	0	1000	0			rxn00138	NAD-SYNTH-NH3-RXN	NAD+ synthetase, NH3-dependent	6.3.1.5	NA	UniRef90_Q0AX10	32.453	3.65e-35	129	98	k99_49467 flag=0 multi=106.5543 len=8699	1307	2089	|PWY-7761|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.1.5;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/kegg.reaction:R00189;http://identifiers.org/bigg.reaction:NADS1;http://identifiers.org/bigg.reaction:NADS1m;http://identifiers.org/bigg.reaction:NADS1n;http://identifiers.org/biocyc:META:NAD-SYNTH-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR101897	MNXR101897	rxn00138	R00189	NADS1;NADS1m;NADS1n	NAD-SYNTH-NH3-RXN
rxn00213_c0	UTP:alpha-D-glucose-1-phosphate uridylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn00213	GLUC1PURIDYLTRANS-RXN	UTP:glucose-1-phosphate uridylyltransferase	2.7.7.64/2.7.7.9	NA	UniRef90_P47691	31.915	2.89e-26	104	94	k99_49135 flag=0 multi=135.2587 len=48479	32128	31391	|PWY-3801|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.64;http://identifiers.org/ec-code:2.7.7.9;http://identifiers.org/seed.reaction:rxn00213;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00213;http://identifiers.org/metanetx.reaction:MNXR100022	MNXR100022	rxn00213	NA	NA	NA
rxn00239_c0	ATP:GMP phosphotransferase	TRUE	NA	NA	-1000	1000	0			rxn00239	GUANYL-KIN-RXN	GMP kinase	2.7.4.8	NA	UniRef90_Q5L9N9	50.515	2.23e-58	193	95	k99_29706 flag=0 multi=122.0648 len=8958	5558	6139	|PWY-7221|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.8;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/kegg.reaction:R00332;http://identifiers.org/bigg.reaction:GK1;http://identifiers.org/bigg.reaction:GK1m;http://identifiers.org/biocyc:META:GUANYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100144	MNXR100144	rxn00239	R00332	GK1;GK1m	GUANYL-KIN-RXN
rxn00293_c0	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn00293	NAG1P-URIDYLTRANS-RXN	N-acetylglucosamine-1-phosphate uridyltransferase	2.7.7.23	NA	UniRef90_P28017	30.189	0.012	28.5	74	k99_49135 flag=0 multi=135.2587 len=48479	32122	31964	|PWY0-1261|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.23;http://identifiers.org/seed.reaction:rxn00293;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn00324_c0	glycolate:NADP+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn00324	GLYCOLATE-REDUCTASE-RXN	glycolate dehydrogenase	1.1.1.26	NA	UniRef50_A0A0C7NZW5	36.111	1.75e-49	173	96	k99_424 flag=0 multi=129.9899 len=65038	26317	25367	|PWY-7294|	bad_blast	NA	NA	1	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.26;http://identifiers.org/seed.reaction:rxn00324;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00324;http://identifiers.org/kegg.reaction:R00465;http://identifiers.org/bigg.reaction:GLYCLTDy;http://identifiers.org/bigg.reaction:GLYCLTDym;http://identifiers.org/biocyc:META:GLYOXYLATE-REDUCTASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR100332	MNXR100332	rxn00324	R00465	GLYCLTDy;GLYCLTDym	GLYOXYLATE-REDUCTASE-NADP+-RXN
rxn00346_c0	L-aspartate 1-carboxy-lyase (beta-alanine-forming)	FALSE	NA	NA	0	1000	0			rxn00346	ASPDECARBOX-RXN	aspartate 1-decarboxylase	4.1.1.11	NA	UniRef90_A6L8I7	62.609	9.12e-48	159	99	k99_32427 flag=0 multi=106.0812 len=13615	10367	10711	|PWY-5155|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.11;http://identifiers.org/seed.reaction:rxn00346;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00346;http://identifiers.org/kegg.reaction:R00489;http://identifiers.org/bigg.reaction:ASP1DC;http://identifiers.org/biocyc:META:ASPDECARBOX-RXN;http://identifiers.org/metanetx.reaction:MNXR96077	MNXR96077	rxn00346	R00489	ASP1DC	ASPDECARBOX-RXN
rxn00351_c0	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00351	GLUTATHIONE-SYN-RXN	glutathione synthetase	6.3.2.3	NA	UniRef90_Q7TUG9	27.899	3.4e-16	75.1	84	k99_152 flag=0 multi=113.4498 len=68054	2420	3205	|GLUTATHIONESYN-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.3;http://identifiers.org/seed.reaction:rxn00351;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00351;http://identifiers.org/kegg.reaction:R00497;http://identifiers.org/bigg.reaction:GTHS;http://identifiers.org/bigg.reaction:GTHS_1;http://identifiers.org/biocyc:META:GLUTATHIONE-SYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100450	MNXR100450	rxn00351	R00497	GTHS;GTHS_1	GLUTATHIONE-SYN-RXN
rxn00392_c0	ATP:riboflavin 5'-phosphotransferase	FALSE	NA	NA	0	1000	0			rxn00392	RIBOFLAVINKIN-RXN	riboflavin kinase	2.7.1.26	NA	UniRef90_P0AG42	32.45	1.02e-57	196	96	k99_8428 flag=0 multi=128.4133 len=42443	14011	13115	|PWY-5523|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.26;http://identifiers.org/seed.reaction:rxn00392;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00392;http://identifiers.org/kegg.reaction:R00549;http://identifiers.org/bigg.reaction:RBFK;http://identifiers.org/bigg.reaction:RBFKm;http://identifiers.org/biocyc:META:RIBOFLAVINKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR103429	MNXR103429	rxn00392	R00549	RBFK;RBFKm	RIBOFLAVINKIN-RXN
rxn00394_c0	L-Arginine amidinohydrolase	FALSE	NA	NA	0	1000	0			rxn00394	ARGINASE-RXN	arginase	3.5.3.1	NA	UniRef90_P39138	35.35	2.52e-51	177	98	k99_17056 flag=0 multi=131.6568 len=18748	9821	10756	|ARGASEDEG-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.3.1;http://identifiers.org/seed.reaction:rxn00394;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00394;http://identifiers.org/kegg.reaction:R00551;http://identifiers.org/bigg.reaction:ARGN;http://identifiers.org/bigg.reaction:ARGN_1;http://identifiers.org/bigg.reaction:ARGNm;http://identifiers.org/biocyc:META:ARGINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95945	MNXR95945	rxn00394	R00551	ARGN;ARGN_1;ARGNm	ARGINASE-RXN
rxn00420_c0	O-phospho-L-serine phosphohydrolase	FALSE	NA	NA	0	1000	0			rxn00420	RXN0-5114	3-phosphoserine phosphatase	3.1.3.3	NA	sp|P00634|PPB_ECOLI	29.95	9.29e-31	122	86	k99_1611 flag=0 multi=130.2652 len=106733	8740	7772	|SERSYN-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.3;http://identifiers.org/seed.reaction:rxn00420;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00420;http://identifiers.org/kegg.reaction:R00582;http://identifiers.org/bigg.reaction:PSP;http://identifiers.org/bigg.reaction:PSP_L;http://identifiers.org/bigg.reaction:PSP_Lpp;http://identifiers.org/biocyc:META:RXN0-5114;http://identifiers.org/metanetx.reaction:MNXR103260	MNXR103260	rxn00420	R00582	PSP;PSP_L;PSP_Lpp	RXN0-5114
rxn00438_c0	ATP:thiamin-phosphate phosphotransferase	FALSE	NA	NA	0	1000	0			rxn00438	THI-P-KIN-RXN	thiamine-monophosphate kinase	2.7.4.16	NA	UniRef90_O67883	31.548	3.48e-39	142	98	k99_17228 flag=0 multi=129.4192 len=51337	47979	48977	|PWY-6893|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.16;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00438;http://identifiers.org/kegg.reaction:R00617;http://identifiers.org/bigg.reaction:TMPK;http://identifiers.org/biocyc:META:THI-P-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR104907	MNXR104907	rxn00438	R00617	TMPK	THI-P-KIN-RXN
rxn00470_c0	L-ornithine carboxy-lyase (putrescine-forming)	FALSE	NA	NA	0	1000	0			rxn00470	ORNDECARBOX-RXN	ornithine decarboxylase	4.1.1.17	NA	UniRef90_O50657	22.596	5.19e-17	79.3	98	k99_152 flag=0 multi=113.4498 len=68054	19942	21138	|PWY-46|	bad_blast	NA	NA	1	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.17;http://identifiers.org/seed.reaction:rxn00470;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00470;http://identifiers.org/kegg.reaction:R00670;http://identifiers.org/bigg.reaction:ORDCh;http://identifiers.org/bigg.reaction:ORNDC;http://identifiers.org/biocyc:META:ORNDECARBOX-RXN;http://identifiers.org/metanetx.reaction:MNXR102209	MNXR102209	rxn00470	R00670	ORDCh;ORNDC	ORNDECARBOX-RXN
rxn00478_c0	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	FALSE	NA	NA	0	1000	0			rxn00478	RXN-8665	tryptophan 2,3-dioxygenase	1.13.11.11/1.13.11.52	NA	UniRef90_Q4KIP3	35.357	4.05e-53	182	98	k99_1008 flag=0 multi=131.2996 len=31026	28346	27546	|PWY-5651|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.13.11.11;http://identifiers.org/ec-code:1.13.11.52;http://identifiers.org/seed.reaction:rxn00478;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00478;http://identifiers.org/kegg.reaction:R00678;http://identifiers.org/bigg.reaction:TRPO2;http://identifiers.org/biocyc:META:RXN-8665;http://identifiers.org/metanetx.reaction:MNXR104944	MNXR104944	rxn00478	R00678	TRPO2	RXN-8665
rxn00507_c0	Acetaldehyde:NADP+ oxidoreductase	FALSE	NA	NA	0	1000	0			rxn00507	RXN-5581	RXN-5581	1.2.1.5	NA	UniRef90_P42329	27.253	2.16e-37	142	90	k99_17972 flag=0 multi=91.1569 len=13435	5551	6891	|PWY-3162|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn00507;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00507;http://identifiers.org/kegg.reaction:R00711;http://identifiers.org/bigg.reaction:ALDD2y;http://identifiers.org/bigg.reaction:ALDD2ym;http://identifiers.org/biocyc:META:RXN0-3962;http://identifiers.org/metanetx.reaction:MNXR95750	MNXR95750	rxn00507	R00711	ALDD2y;ALDD2ym	RXN0-3962
rxn00611_c0	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	TRUE	NA	NA	-1000	0	0			rxn00611	GLYC3PDEHYDROGBIOSYN-RXN	glycerol-3-phosphate dehydrogenase	1.1.1.94	NA	UniRef90_Q8KG76	32.308	1.07e-54	188	97	k99_33147 flag=0 multi=98.2122 len=36012	15397	14438	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.94;http://identifiers.org/seed.reaction:rxn00611;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00611;http://identifiers.org/kegg.reaction:R00842;http://identifiers.org/bigg.reaction:G3PD1;http://identifiers.org/bigg.reaction:G3PD1_1;http://identifiers.org/bigg.reaction:G3PD1ir;http://identifiers.org/bigg.reaction:G3PD1irm;http://identifiers.org/bigg.reaction:r0202;http://identifiers.org/biocyc:META:1.1.1.8-RXN;http://identifiers.org/metanetx.reaction:MNXR99876	MNXR99876	rxn00611	R00842	G3PD1;G3PD1_1;G3PD1ir;G3PD1irm;r0202	1.1.1.8-RXN
rxn00646_c0	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00646;http://identifiers.org/kegg.reaction:R00894;http://identifiers.org/bigg.reaction:GCL;http://identifiers.org/bigg.reaction:GLUCYS;http://identifiers.org/biocyc:META:GLUTCYSLIG-RXN;http://identifiers.org/metanetx.reaction:MNXR100074	MNXR100074	rxn00646	R00894	GCL;GLUCYS	GLUTCYSLIG-RXN
rxn00686_c0	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn00686	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4	NA		NA	NA	0	NA		NA	NA	|1CMET2-PWY|	no_blast	NA	Subunit 2	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.3;http://identifiers.org/ec-code:1.5.1.4;http://identifiers.org/seed.reaction:rxn00686;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00686;http://identifiers.org/kegg.reaction:R00939;http://identifiers.org/bigg.reaction:DHFR;http://identifiers.org/bigg.reaction:DHFRim;http://identifiers.org/metanetx.reaction:MNXR97401	MNXR97401	rxn00686	R00939	DHFR;DHFRim	NA
rxn00765_c0	Glycerol:NADP+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn00765	RXN-8772	L-arabinose reductase	1.1.1.21/1.1.1.139	NA	UniRef50_A0A1S0WGM6	30.294	9.12e-44	157	96	k99_10845 flag=0 multi=134.0291 len=49055	21235	22245	|PWY-5515|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.21;http://identifiers.org/ec-code:1.1.1.139;http://identifiers.org/seed.reaction:rxn00765;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00765;http://identifiers.org/kegg.reaction:R01041;http://identifiers.org/bigg.reaction:ALCD19y;http://identifiers.org/bigg.reaction:r0245;http://identifiers.org/bigg.reaction:r0246;http://identifiers.org/biocyc:META:GLYCEROL-DEHYDROGENASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR95711	MNXR95711	rxn00765	R01041	ALCD19y;r0245;r0246	GLYCEROL-DEHYDROGENASE-NADP+-RXN
rxn00774_c0	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/metanetx.reaction:MNXR106806	MNXR106806	rxn00774	NA	NA	NA
rxn00777_c0	D-ribose-5-phosphate aldose-ketose-isomerase	TRUE	NA	NA	-1000	1000	0			rxn00777	RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6	NA	UniRef90_P47636	44.444	1.01e-36	129	95	k99_29706 flag=0 multi=122.0648 len=8958	7639	7211	|CALVIN-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.3.1.6;http://identifiers.org/seed.reaction:rxn00777;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00777;http://identifiers.org/metanetx.reaction:MNXR106809	MNXR106809	rxn00777	NA	NA	NA
rxn00785_c0	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	TRUE	NA	NA	-1000	1000	0			rxn00785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00785;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00785;http://identifiers.org/kegg.reaction:R01067;http://identifiers.org/metanetx.reaction:MNXR106812	MNXR106812	rxn00785	R01067	NA	NA
rxn00830_c0	Isopentenyl-diphosphate delta3-delta2-isomerase	TRUE	NA	NA	-1000	1000	0			rxn00830	IPPISOM-RXN	isopentenyl-diphosphate delta-isomerase	5.3.3.2	NA	UniRef90_Q5NWG5	48.171	4.68e-58	192	87	k99_1008 flag=0 multi=131.2996 len=31026	26795	26304	|NONMEVIPP-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.3.3.2;http://identifiers.org/seed.reaction:rxn00830;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00830;http://identifiers.org/kegg.reaction:R01123;http://identifiers.org/bigg.reaction:IDIh;http://identifiers.org/bigg.reaction:IPDDI;http://identifiers.org/bigg.reaction:IPDDIx;http://identifiers.org/biocyc:META:IPPISOM-RXN;http://identifiers.org/metanetx.reaction:MNXR100796	MNXR100796	rxn00830	R01123	IDIh;IPDDI;IPDDIx	IPPISOM-RXN
