# gapseq version: 1.2 c1e35b7c
# Transporter sequence DB md5sum: b99a77e (2022-08-26)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9S3J9|2.A.1.2.18	2.A.1.2.18	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|Q9S3J9|2.A.1.2.18	26.031	4.02e-21	93.2	98	contig_11	1117912	1119072	transporter
gnl|TC-DB|P0AEY8|2.A.1.2.19	2.A.1.2.19	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P0AEY8|2.A.1.2.19	26.596	1.31e-22	98.2	89	contig_11	814483	815586	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|Q797E3|2.A.1.2.25	27.795	2.48e-25	105	85	contig_11	1117978	1118970	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|Q797E3|2.A.1.2.25	27.795	2.48e-25	105	85	contig_11	1117978	1118970	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|Q797E3|2.A.1.2.25	27.795	2.48e-25	105	85	contig_11	1117978	1118970	transporter
gnl|TC-DB|Q797E3|2.A.1.2.25	2.A.1.2.25	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q797E3|2.A.1.2.25	27.795	2.48e-25	105	85	contig_11	1117978	1118970	transporter
gnl|TC-DB|P37597|2.A.1.2.62	2.A.1.2.62	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P37597|2.A.1.2.62	24.412	2.04e-15	75.9	83	contig_11	814540	815559	transporter
gnl|TC-DB|P37597|2.A.1.2.62	2.A.1.2.62	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P37597|2.A.1.2.62	24.412	2.04e-15	75.9	83	contig_11	814540	815559	transporter
gnl|TC-DB|P37597|2.A.1.2.62	2.A.1.2.62	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P37597|2.A.1.2.62	24.412	2.04e-15	75.9	83	contig_11	814540	815559	transporter
gnl|TC-DB|P37597|2.A.1.2.62	2.A.1.2.62	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P37597|2.A.1.2.62	24.412	2.04e-15	75.9	83	contig_11	814540	815559	transporter
gnl|TC-DB|P37597|2.A.1.2.62	2.A.1.2.62	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P37597|2.A.1.2.62	24.412	2.04e-15	75.9	83	contig_11	814540	815559	transporter
gnl|TC-DB|Q81B77|2.A.1.26.3	2.A.1.26.3	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q81B77|2.A.1.26.3	23.656	4.28e-11	62.0	93	contig_11	3957801	3958862	transporter
gnl|TC-DB|Q81B77|2.A.1.26.3	2.A.1.26.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q81B77|2.A.1.26.3	23.656	4.28e-11	62.0	93	contig_11	3957801	3958862	transporter
gnl|TC-DB|Q81B77|2.A.1.26.3	2.A.1.26.3	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q81B77|2.A.1.26.3	23.656	4.28e-11	62.0	93	contig_11	3957801	3958862	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P28246|2.A.1.2.7	27.467	1.06e-25	107	97	contig_11	814573	815694	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P28246|2.A.1.2.7	27.467	1.06e-25	107	97	contig_11	814573	815694	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P28246|2.A.1.2.7	27.467	1.06e-25	107	97	contig_11	814573	815694	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|P28246|2.A.1.2.7	27.467	1.06e-25	107	97	contig_11	814573	815694	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54417|2.A.15.1.1	39.501	9.05e-90	298	91	contig_11	2440153	2438720	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54417|2.A.15.1.1	39.501	9.05e-90	298	91	contig_11	2440153	2438720	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54417|2.A.15.1.1	39.501	9.05e-90	298	91	contig_11	2440153	2438720	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P54417|2.A.15.1.1	39.501	9.05e-90	298	91	contig_11	2440153	2438720	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	36.820	3.00e-87	291	92	contig_11	2440138	2438720	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	36.820	3.00e-87	291	92	contig_11	2440138	2438720	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	36.820	3.00e-87	291	92	contig_11	2440138	2438720	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q6IUV3|2.A.15.1.12	32.762	5.08e-59	208	89	contig_11	2440099	2438726	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q6IUV3|2.A.15.1.12	32.762	5.08e-59	208	89	contig_11	2440099	2438726	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.652	7.96e-69	241	70	contig_11	2440153	2438849	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.652	7.96e-69	241	70	contig_11	2440153	2438849	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.652	7.96e-69	241	70	contig_11	2440153	2438849	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.652	7.96e-69	241	70	contig_11	2440153	2438849	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	36.496	4.87e-67	237	79	contig_11	2440210	2438615	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	36.496	4.87e-67	237	79	contig_11	2440210	2438615	transporter
gnl|TC-DB|Q4ZLW8|2.A.15.1.3	2.A.15.1.3	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q4ZLW8|2.A.15.1.3	36.496	4.87e-67	237	79	contig_11	2440210	2438615	transporter
gnl|TC-DB|P0ABC9|2.A.15.1.4	2.A.15.1.4	choline	EX_cpd00098_e0	rxn08213,rxn09692,rxn12380,rxn19034	gnl|TC-DB|P0ABC9|2.A.15.1.4	37.121	1.72e-85	291	75	contig_11	2440261	2438705	transporter
gnl|TC-DB|P0ABC9|2.A.15.1.4	2.A.15.1.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0ABC9|2.A.15.1.4	37.121	1.72e-85	291	75	contig_11	2440261	2438705	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|D0U567|2.A.15.1.6	34.048	7.60e-53	192	74	contig_11	2440087	2438906	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|D0U567|2.A.15.1.6	34.048	7.60e-53	192	74	contig_11	2440087	2438906	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|D0U567|2.A.15.1.6	34.048	7.60e-53	192	74	contig_11	2440087	2438906	transporter
gnl|TC-DB|Q8NN75|2.A.15.1.7	2.A.15.1.7	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8NN75|2.A.15.1.7	33.133	4.05e-49	182	77	contig_11	2440228	2438756	transporter
gnl|TC-DB|Q8NN75|2.A.15.1.7	2.A.15.1.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8NN75|2.A.15.1.7	33.133	4.05e-49	182	77	contig_11	2440228	2438756	transporter
gnl|TC-DB|Q93AK1|2.A.15.1.8	2.A.15.1.8	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93AK1|2.A.15.1.8	33.464	9.70e-58	204	98	contig_11	2440210	2438720	transporter
gnl|TC-DB|B4EY22|2.A.15.2.2	2.A.15.2.2	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|B4EY22|2.A.15.2.2	25.416	1.47e-34	136	78	contig_11	2440246	2439011	transporter
gnl|TC-DB|WP_112681627|2.A.1.70.9	2.A.1.70.9	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|WP_112681627|2.A.1.70.9	27.326	4.34e-11	62.4	83	contig_11	3423575	3422577	transporter
gnl|TC-DB|O07563|2.A.1.7.3	2.A.1.7.3	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O07563|2.A.1.7.3	19.048	5.1	26.6	71	contig_11	3972378	3973175	transporter
gnl|TC-DB|O07563|2.A.1.7.3	2.A.1.7.3	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|O07563|2.A.1.7.3	19.048	5.1	26.6	71	contig_11	3972378	3973175	transporter
gnl|TC-DB|O07563|2.A.1.7.3	2.A.1.7.3	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O07563|2.A.1.7.3	19.048	5.1	26.6	71	contig_11	3972378	3973175	transporter
gnl|TC-DB|P45394|2.A.19.5.1	2.A.19.5.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P45394|2.A.19.5.1	37.247	5.84e-28	112	76	contig_11	2410406	2409669	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	42.264	6.78e-32	123	81	contig_11	2410442	2409669	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	42.264	6.78e-32	123	81	contig_11	2410442	2409669	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q57556|2.A.19.5.3	34.940	1.13e-30	119	78	contig_11	2410400	2409663	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q57556|2.A.19.5.3	34.940	1.13e-30	119	78	contig_11	2410400	2409663	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q8TPA6|2.A.19.5.4	30.742	6.95e-29	115	81	contig_11	2410400	2409651	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8TPA6|2.A.19.5.4	30.742	6.95e-29	115	81	contig_11	2410400	2409651	transporter
gnl|TC-DB|Q93N33|2.A.21.9.2	2.A.21.9.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q93N33|2.A.21.9.2	44.322	0.0	829	99	contig_11	3640673	3644173	transporter
gnl|TC-DB|Q8NRL9|2.A.22.4.3	2.A.22.4.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8NRL9|2.A.22.4.3	32.609	3.7	22.3	100	contig_11	1066215	1066352	transporter
gnl|TC-DB|Q8NRL9|2.A.22.4.3	2.A.22.4.3	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8NRL9|2.A.22.4.3	32.609	3.7	22.3	100	contig_11	1066215	1066352	transporter
gnl|TC-DB|B0LJC9|2.A.36.6.10	2.A.36.6.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B0LJC9|2.A.36.6.10	35.328	2.13e-32	127	83	contig_11	215342	214293	transporter
gnl|TC-DB|Q2XWL3|2.A.36.6.7	2.A.36.6.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q2XWL3|2.A.36.6.7	35.043	2.63e-30	120	83	contig_11	215342	214293	transporter
gnl|TC-DB|G3XD29|2.A.36.6.8	2.A.36.6.8	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|G3XD29|2.A.36.6.8	44.235	8.09e-78	260	98	contig_11	215534	214275	transporter
gnl|TC-DB|J0HUB5|2.A.37.1.9	2.A.37.1.9	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|J0HUB5|2.A.37.1.9	31.366	1.07e-33	131	76	contig_11	2805616	2806563	transporter
gnl|TC-DB|P26235|2.A.37.2.1	2.A.37.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P26235|2.A.37.2.1	23.907	4.02e-09	55.8	89	contig_11	2805553	2806560	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9KI10|2.A.37.2.2	25.414	2.47e-17	81.6	91	contig_11	2805547	2806602	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KI10|2.A.37.2.2	25.414	2.47e-17	81.6	91	contig_11	2805547	2806602	transporter
gnl|TC-DB|O07536|2.A.37.5.2	2.A.37.5.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O07536|2.A.37.5.2	25.000	1.11e-06	48.1	88	contig_11	2805658	2806713	transporter
gnl|TC-DB|P0AGI8|2.A.38.1.1	2.A.38.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P0AGI8|2.A.38.1.1	37.061	5.99e-91	300	99	contig_11	2693714	2692359	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|O34739|2.A.3.8.12	24.451	4.88e-05	43.1	70	contig_11	3969947	3969030	transporter
gnl|TC-DB|Q6T3V6|2.A.38.1.2	2.A.38.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V6|2.A.38.1.2	51.054	2.19e-98	322	87	contig_11	1876013	1877290	transporter
gnl|TC-DB|Q6T3V7|2.A.38.1.3	2.A.38.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V7|2.A.38.1.3	39.953	2.98e-72	246	87	contig_11	1876034	1877290	transporter
gnl|TC-DB|Q9X0H4|2.A.38.1.4	2.A.38.1.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9X0H4|2.A.38.1.4	29.481	9.66e-35	136	88	contig_11	1876040	1877260	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q87TN7|2.A.38.1.5	39.151	9.05e-70	239	87	contig_11	1876040	1877290	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q87TN7|2.A.38.1.5	39.151	9.05e-70	239	87	contig_11	1876040	1877290	transporter
gnl|TC-DB|P23849|2.A.38.1.6	2.A.38.1.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P23849|2.A.38.1.6	35.461	3.04e-57	202	86	contig_11	1876040	1877290	transporter
gnl|TC-DB|O32081|2.A.38.4.3	2.A.38.4.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O32081|2.A.38.4.3	22.090	1.71e-04	41.2	73	contig_11	1876058	1876981	transporter
gnl|TC-DB|P39760|2.A.38.4.4	2.A.38.4.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P39760|2.A.38.4.4	22.727	1.9	26.9	78	contig_11	181810	182415	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|P13512|2.A.4.1.1	24.291	8.14e-05	41.6	72	contig_11	792562	791885	transporter
gnl|TC-DB|P13512|2.A.4.1.1	2.A.4.1.1	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|P13512|2.A.4.1.1	24.291	8.14e-05	41.6	72	contig_11	792562	791885	transporter
