Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00076_Shan	"cpd00001[c0],cpd00003[c0],cpd00018[c0],cpd00067[c0],cpd00355[c0]"	"H2O[c0],NAD[c0],AMP[c0],H+[c0],Nicotinamide ribonucleotide[c0]"	"-1,-1,1,2,1"	"1,1,1,1,1"	rxn00076	NAD+ phosphohydrolase	FALSE	0	1000	rxn00076_c0	contig_1_1803502:1803050 | contig_1_850479:849928	DUTP-PYROP-RXN	deoxyuridine 5'-triphosphate nucleotidohydrolase	3.6.1.23/3.6.1.9/3.6.1.19	UniRef90_Q5QZB6	56.291	2.71e-55	182	99	contig_1	1803502	1803050	|PWY-7184|	bad_blast	keyenzyme	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.23;http://identifiers.org/ec-code:3.6.1.9;http://identifiers.org/ec-code:3.6.1.19;http://identifiers.org/seed.reaction:rxn00076;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00076;http://identifiers.org/kegg.reaction:R00103;http://identifiers.org/bigg.reaction:NADDP;http://identifiers.org/bigg.reaction:NADDPe;http://identifiers.org/bigg.reaction:NADDPp;http://identifiers.org/bigg.reaction:NPH;http://identifiers.org/biocyc:META:NADPYROPHOSPHAT-RXN;http://identifiers.org/metanetx.reaction:MNXR101861	MNXR101861	rxn00076	R00103	NADDP;NADDPe;NADDPp;NPH	NADPYROPHOSPHAT-RXN	|PWY-7184|	pyrimidine deoxyribonucleotides de novo biosynthesis I	true	66	0	1	1	DCDPKIN-RXN DUDPKIN-RXN DTDPKIN-RXN UDPREDUCT-RXN CDPREDUCT-RXN THYMIDYLATESYN-RXN
rxn00077_Shan	"cpd00002[c0],cpd00003[c0],cpd00006[c0],cpd00008[c0],cpd00067[c0]"	"ATP[c0],NAD[c0],NADP[c0],ADP[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00077	ATP:NAD+ 2'-phosphotransferase	FALSE	0	1000	rxn00077_c0	contig_1_356501:357217	NAD-KIN-RXN	NAD kinase	2.7.1.23	UniRef90_Q3SHA5	46.25	2.71e-63	212	82	contig_1	356501	357217	|NADPHOS-DEPHOS-PWY-1|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.23;http://identifiers.org/seed.reaction:rxn00077;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00077;http://identifiers.org/kegg.reaction:R00104;http://identifiers.org/bigg.reaction:NADK;http://identifiers.org/bigg.reaction:NADKm;http://identifiers.org/biocyc:META:NAD-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101882	MNXR101882	rxn00077	R00104	NADK;NADKm	NAD-KIN-RXN	|NADPHOS-DEPHOS-PWY-1|	NAD phosphorylation and transhydrogenation	false	50	0	0	0	NAD-KIN-RXN
rxn00083_Shan	"cpd00003[c0],cpd00005[c0],cpd00004[c0],cpd00006[c0]"	"NAD[c0],NADPH[c0],NADH[c0],NADP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00083	NADPH:NAD+ oxidoreductase	TRUE	-1000	1000	rxn00083_c0	((contig_1_1228713:1229840))	PYRNUTRANSHYDROGEN-RXN	NAD(P) transhydrogenase	1.6.1.2/1.6.1.3/1.6.1.1	UniRef50_A0A0U1KIT4	58.933	1.98e-141	402	73	contig_1	1228713	1229831	|PWY-5083|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.6.1.2;http://identifiers.org/ec-code:1.6.1.3;http://identifiers.org/ec-code:1.6.1.1;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/kegg.reaction:R00112;http://identifiers.org/bigg.reaction:NADTRHD;http://identifiers.org/bigg.reaction:NNOR;http://identifiers.org/biocyc:META:PYRNUTRANSHYDROGEN-RXN;http://identifiers.org/metanetx.reaction:MNXR101898	MNXR101898	rxn00083	R00112	NADTRHD;NNOR	PYRNUTRANSHYDROGEN-RXN	|PWY-5083|	NAD(P)/NADPH interconversion	false	66	1	0	0	PYRNUTRANSHYDROGEN-RXN NAD-KIN-RXN NADH-DEHYDROG-A-RXN
rxn00085_Shan	"cpd00006[c0],cpd00023[c0],cpd00005[c0],cpd00024[c0],cpd00053[c0],cpd00067[c0]"	"NADP[c0],L-Glutamate[c0],NADPH[c0],2-Oxoglutarate[c0],L-Glutamine[c0],H+[c0]"	"-1,-2,1,1,1,1"	"1,1,1,1,1,1"	rxn00085	L-Glutamate:NADP+ oxidoreductase (transaminating)	TRUE	-1000	0	rxn00085_c0	((contig_1_399198:400532) & (contig_1_1573757:1572582))	GLUTAMATESYN-RXN	glutamate synthase	1.4.1.13/2.6.1.53	sp|P09832|GLTD_ECOLI	36.83	8.12e-80	267	92	contig_1	399210	400526	|GLUTAMINEFUM-PWY|	good_blast	full	Subunit 2	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.13;http://identifiers.org/ec-code:2.6.1.53;http://identifiers.org/seed.reaction:rxn00085;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00085;http://identifiers.org/kegg.reaction:R00114;http://identifiers.org/bigg.reaction:GLUS_nadph;http://identifiers.org/bigg.reaction:GLUSy;http://identifiers.org/biocyc:META:GLUTAMATESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100291	MNXR100291	rxn00085	R00114	GLUS_nadph;GLUSy	GLUTAMATESYN-RXN	|GLUTAMINEFUM-PWY|	L-glutamine degradation II	true	100	0	0	0	GLUTAMATESYN-RXN
rxn00086_Shan	"cpd00006[c0],cpd00042[c0],cpd00005[c0],cpd00067[c0],cpd00111[c0]"	"NADP[c0],GSH[c0],NADPH[c0],H+[c0],Oxidized glutathione[c0]"	"-1,-2,1,1,1"	"1,1,1,1,1"	rxn00086	glutathione:NADP+ oxidoreductase	TRUE	-1000	1000	rxn00086_c0	contig_1_1490600:1491850	GLUTATHIONE-REDUCT-NADPH-RXN	glutathione reductase	1.8.1.7/1.6.4.2	UniRef90_P06715	36.19	9.55e-82	271	93	contig_1	1490606	1491850	|PWY-4081|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.7;http://identifiers.org/ec-code:1.6.4.2;http://identifiers.org/seed.reaction:rxn00086;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00086;http://identifiers.org/kegg.reaction:R00115;http://identifiers.org/bigg.reaction:GDR_nadp_h;http://identifiers.org/bigg.reaction:GTHOm;http://identifiers.org/bigg.reaction:GTHOr;http://identifiers.org/biocyc:META:GLUTATHIONE-REDUCT-NADPH-RXN;http://identifiers.org/metanetx.reaction:MNXR100098	MNXR100098	rxn00086	R00115	GDR_nadp_h;GTHOm;GTHOr	GLUTATHIONE-REDUCT-NADPH-RXN	|PWY-4081|	glutathione-peroxide redox reactions	false	33	0	0	0	GLUTATHIONE-REDUCT-NADPH-RXN
rxn00088_Shan	"cpd00001[c0],cpd00006[c0],cpd00003[c0],cpd00009[c0]"	"H2O[c0],NADP[c0],NAD[c0],Phosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00088	NADP+ 2'-phosphohydrolase	FALSE	0	1000	rxn00088_c0	contig_1_1663859:1662531	ACID-PHOSPHATASE-RXN	purple acid phosphatase	3.1.3.2	tr|F5S4Y1|F5S4Y1_9NEIS	53.691	2.4e-141	445	93	contig_1	1663859	1662531	|PWY-6348|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.2;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/kegg.reaction:R00118;http://identifiers.org/bigg.reaction:N2PH;http://identifiers.org/bigg.reaction:NADPPPS;http://identifiers.org/bigg.reaction:NADPPPSm;http://identifiers.org/biocyc:META:RXN-5822;http://identifiers.org/metanetx.reaction:MNXR101798	MNXR101798	rxn00088	R00118	N2PH;NADPPPS;NADPPPSm	RXN-5822	|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN
rxn00097_Shan	"cpd00002[c0],cpd00018[c0],cpd00067[c0],cpd00008[c0]"	"ATP[c0],AMP[c0],H+[c0],ADP[c0]"	"-1,-1,-1,2"	"1,1,1,1"	rxn00097	ATP:AMP phosphotransferase	TRUE	-1000	1000	rxn00097_c0		ADENYL-KIN-RXN	AMP kinase	2.7.4.3	UniRef90_Q0A982	55.682	6.8e-60	184	80	contig_1	983448	983954	|PWY-7219|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.3;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/kegg.reaction:R00127;http://identifiers.org/bigg.reaction:ADK1;http://identifiers.org/bigg.reaction:ADK1m;http://identifiers.org/bigg.reaction:ATAMh;http://identifiers.org/biocyc:META:ADENYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR95450	MNXR95450	rxn00097	R00127	ADK1;ADK1m;ATAMh	ADENYL-KIN-RXN	|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	false	66	0	0	0	ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN
rxn00100_Shan	"cpd00002[c0],cpd00655[c0],cpd00008[c0],cpd00010[c0],cpd00067[c0]"	"ATP[c0],Dephospho-CoA[c0],ADP[c0],CoA[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00100	ATP:dephospho-CoA 3'-phosphotransferase	FALSE	0	1000	rxn00100_c0		DEPHOSPHOCOAKIN-RXN	dephospho-CoA kinase	2.7.1.24	UniRef90_Q2Y748	43	4.52e-51	172	99	contig_1	30216	30815	|COA-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.24;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/kegg.reaction:R00130;http://identifiers.org/bigg.reaction:DPCOAK;http://identifiers.org/bigg.reaction:DPCOAKm;http://identifiers.org/biocyc:META:DEPHOSPHOCOAKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR97762	MNXR97762	rxn00100	R00130	DPCOAK;DPCOAKm	DEPHOSPHOCOAKIN-RXN	|COA-PWY|	coenzyme A biosynthesis I (prokaryotic)	false	50	0	1	1	P-PANTOCYSDECARB-RXN P-PANTOCYSLIG-RXN
rxn00103_Shan	"cpd00006[c0],cpd00047[c0],cpd00005[c0],cpd00011[c0]"	"NADP[c0],Formate[c0],NADPH[c0],CO2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00103	formate:NADP+ oxidoreductase	FALSE	0	1000	rxn00103_c0	((contig_1_494585:492945))	FORMATE-DEHYDROGENASE-NADP+-RXN	NADP-dependent formate dehydrogenase	1.17.1.10	UniRef50_A0A1F9L9F0	39.671	7.47e-140	443	99	contig_1	494585	492945	|CODH-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.1.10;http://identifiers.org/seed.reaction:rxn00103;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00103;http://identifiers.org/kegg.reaction:R00134;http://identifiers.org/biocyc:META:FORMATE-DEHYDROGENASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR106403	MNXR106403	rxn00103	R00134	NA	FORMATE-DEHYDROGENASE-NADP+-RXN	|CODH-PWY|	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	false	40	0	2	1	FORMATE-DEHYDROGENASE-NADP+-RXN METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN
rxn00105_Shan	"cpd00002[c0],cpd00355[c0],cpd00003[c0],cpd00012[c0]"	"ATP[c0],Nicotinamide ribonucleotide[c0],NAD[c0],PPi[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00105	ATP:nicotinamide-nucleotide adenylyltransferase	TRUE	-1000	1000	rxn00105_c0		NICONUCADENYLYLTRAN-RXN	nicotinate nucleotide adenylyltransferase	2.7.7.18	UniRef90_Q47JQ3	33.953	9.13e-20	83.6	98	contig_1	372705	373322	|PWY3O-4107|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.18;http://identifiers.org/seed.reaction:rxn00105;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00105;http://identifiers.org/kegg.reaction:R00137;http://identifiers.org/bigg.reaction:ANNAT;http://identifiers.org/bigg.reaction:ANNATn;http://identifiers.org/bigg.reaction:NMNAT;http://identifiers.org/bigg.reaction:NMNATm;http://identifiers.org/bigg.reaction:NMNATn;http://identifiers.org/biocyc:META:2.7.7.1-RXN;http://identifiers.org/metanetx.reaction:MNXR95841	MNXR95841	rxn00105	R00137	ANNAT;ANNATn;NMNAT;NMNATm;NMNATn	2.7.7.1-RXN	|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	20	0	0	0	RXN-15025
