Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00173_Shan	"cpd00009[c0],cpd00022[c0],cpd00010[c0],cpd00196[c0]"	"Phosphate[c0],Acetyl-CoA[c0],CoA[c0],Acetylphosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00173	acetyl-CoA:phosphate acetyltransferase	TRUE	-1000	1000	rxn00173_c0		PHOSACETYLTRANS-RXN	phosphate acetyltransferase	2.3.1.8	tr|A5N801|A5N801_CLOK5	29.794	7.91e-28	110	91	contig_16	1170905	1169994	|FERMENTATION-PWY|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.8;http://identifiers.org/seed.reaction:rxn00173;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00173;http://identifiers.org/kegg.reaction:R00230;http://identifiers.org/bigg.reaction:PTAr;http://identifiers.org/bigg.reaction:PTArh;http://identifiers.org/bigg.reaction:PTArm;http://identifiers.org/biocyc:META:PHOSACETYLTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR103319	MNXR103319	rxn00173	R00230	PTAr;PTArh;PTArm	PHOSACETYLTRANS-RXN	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn00190_Shan	"cpd00001[c0],cpd00002[c0],cpd00053[c0],cpd00638[c0],cpd00003[c0],cpd00012[c0],cpd00018[c0],cpd00023[c0],cpd00067[c0]"	"H2O[c0],ATP[c0],L-Glutamine[c0],Deamido-NAD[c0],NAD[c0],PPi[c0],AMP[c0],L-Glutamate[c0],H+[c0]"	"-1,-1,-1,-1,1,1,1,1,2"	"1,1,1,1,1,1,1,1,1"	rxn00190	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	FALSE	0	1000	rxn00190_c0	contig_16_1658315:1660051	NAD-SYNTH-GLN-RXN	glutamine-dependent NAD synthase	6.3.5.1	UniRef90_O67091	36.102	4.76e-100	329	99	contig_16	1658315	1660051	|PWY3O-4107|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.1;http://identifiers.org/seed.reaction:rxn00190;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00190;http://identifiers.org/kegg.reaction:R00257;http://identifiers.org/bigg.reaction:DNGALh;http://identifiers.org/bigg.reaction:NADS2;http://identifiers.org/biocyc:META:NAD-SYNTH-GLN-RXN;http://identifiers.org/metanetx.reaction:MNXR97678	MNXR97678	rxn00190	R00257	DNGALh;NADS2	NAD-SYNTH-GLN-RXN	|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	20	0	0	0	NAD-SYNTH-GLN-RXN
rxn00198_Shan	"cpd00006[c0],cpd00260[c0],cpd00005[c0],cpd00011[c0],cpd00024[c0]"	"NADP[c0],Isocitrate[c0],NADPH[c0],CO2[c0],2-Oxoglutarate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00198	Isocitrate:NADP+ oxidoreductase (decarboxylating)	FALSE	0	1000	rxn00198_c0	contig_16_1597260:1596040	ISOCITDEH-RXN	isocitrate dehydrogenase	1.1.1.42	UniRef90_P33197	47.932	4.02e-104	338	82	contig_16	1597260	1596040	|FERMENTATION-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.42;http://identifiers.org/seed.reaction:rxn00198;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00198;http://identifiers.org/kegg.reaction:R00267;http://identifiers.org/bigg.reaction:ICDHhr;http://identifiers.org/bigg.reaction:ICDHym;http://identifiers.org/bigg.reaction:ICDHyp;http://identifiers.org/bigg.reaction:ICDHyr;http://identifiers.org/metanetx.reaction:MNXR100781	MNXR100781	rxn00198	R00267	ICDHhr;ICDHym;ICDHyp;ICDHyr	NA	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn00199_Shan	"cpd00067[c0],cpd03187[c0],cpd00011[c0],cpd00024[c0]"	"H+[c0],Oxalosuccinate[c0],CO2[c0],2-Oxoglutarate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00199	oxalosuccinate carboxy-lyase (2-oxoglutarate-forming)	FALSE	0	1000	rxn00199_c0	contig_16_1597260:1596040	ISOCITDEH-RXN	isocitrate dehydrogenase	1.1.1.42	UniRef90_P33197	47.932	4.02e-104	338	82	contig_16	1597260	1596040	|FERMENTATION-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.42;http://identifiers.org/seed.reaction:rxn00199;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00199;http://identifiers.org/kegg.reaction:R00268;http://identifiers.org/bigg.reaction:r0082;http://identifiers.org/bigg.reaction:r0083;http://identifiers.org/bigg.reaction:r0084;http://identifiers.org/biocyc:META:RXN-8642;http://identifiers.org/metanetx.reaction:MNXR105305	MNXR105305	rxn00199	R00268	r0082;r0083;r0084	RXN-8642	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn00203_Shan	"cpd00024[c0],cpd00067[c0],cpd00011[c0],cpd00199[c0]"	"2-Oxoglutarate[c0],H+[c0],CO2[c0],4-Oxobutanoate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00203	2-Oxoglutarate carboxy-lyase	FALSE	0	1000	rxn00203_c0	contig_16_2005801:2007417	RXN-7774	2-oxoglutarate decarboxylase	4.1.1.71	tr|B1XMM5|B1XMM5_SYNP2	37.432	2.82e-102	335	98	contig_16	2005801	2007417	|P105-PWY|	good_blast	keyenzyme	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.71;http://identifiers.org/seed.reaction:rxn00203;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00203;http://identifiers.org/kegg.reaction:R00272;http://identifiers.org/bigg.reaction:OXGDC;http://identifiers.org/biocyc:META:RXN-7774;http://identifiers.org/metanetx.reaction:MNXR102243	MNXR102243	rxn00203	R00272	OXGDC	RXN-7774	|P105-PWY|	TCA cycle IV (2-oxoglutarate decarboxylase)	true	77	0	2	2	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN SUCCSEMIALDDEHYDROG-RXN RXN-7774 ISOCITDEH-RXN MALATE-DEH-RXN
rxn00211_Shan	"cpd00001[c0],cpd00003[c0],cpd00026[c0],cpd00004[c0],cpd00067[c0],cpd00144[c0]"	"H2O[c0],NAD[c0],UDP-glucose[c0],NADH[c0],H+[c0],UDPglucuronate[c0]"	"-1,-2,-1,2,3,1"	"1,1,1,1,1,1"	rxn00211	UDP-glucose:NAD+ 6-oxidoreductase	TRUE	-1000	1000	rxn00211_c0	contig_16_1723892:1725202	UGD-RXN	UDP-glucose dehydrogenase	1.1.1.22	UniRef90_O32271	32.096	3.13e-57	201	93	contig_16	1723892	1725202	|PWY-7346|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.22;http://identifiers.org/seed.reaction:rxn00211;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00211;http://identifiers.org/metanetx.reaction:MNXR105063	MNXR105063	rxn00211	NA	NA	NA	|PWY-7346|	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	true	100	0	0	0	UGD-RXN
rxn00223_Shan	"cpd00027[c0],cpd00082[c0]"	"D-Glucose[c0],D-Fructose[c0]"	"-1,1"	"1,1"	rxn00223	D-glucose aldose-ketose-isomerase	TRUE	-1000	1000	rxn00223_c0	contig_16_1389153:1390397	XYLISOM-RXN	xylose isomerase	5.3.1.5	UniRef90_A6UD89	36.842	3.42e-68	232	96	contig_16	1389153	1390397	|XYLCAT-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.3.1.5;http://identifiers.org/seed.reaction:rxn00223;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00223;http://identifiers.org/kegg.reaction:R00307;http://identifiers.org/bigg.reaction:XYLI2;http://identifiers.org/bigg.reaction:XYLI2i;http://identifiers.org/biocyc:META:GLUCISOM-RXN;http://identifiers.org/metanetx.reaction:MNXR105254	MNXR105254	rxn00223	R00307	XYLI2;XYLI2i	GLUCISOM-RXN	|XYLCAT-PWY|	D-xylose degradation I	false	50	0	0	0	XYLISOM-RXN
rxn00225_Shan	"cpd00002[c0],cpd00029[c0],cpd00008[c0],cpd00196[c0]"	"ATP[c0],Acetate[c0],ADP[c0],Acetylphosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00225	ATP:acetate phosphotransferase	TRUE	-1000	1000	rxn00225_c0		ACETATEKIN-RXN	acetate kinase	2.7.2.15/2.7.2.1	UniRef90_B0S1N0	31.043	5.98e-49	174	99	contig_16	175822	174650	|FERMENTATION-PWY|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.15;http://identifiers.org/ec-code:2.7.2.1;http://identifiers.org/seed.reaction:rxn00225;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00225;http://identifiers.org/kegg.reaction:R00315;http://identifiers.org/bigg.reaction:ACKr;http://identifiers.org/bigg.reaction:ACKrh;http://identifiers.org/bigg.reaction:ACKrm;http://identifiers.org/biocyc:META:ACETATEKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR95269	MNXR95269	rxn00225	R00315	ACKr;ACKrh;ACKrm	ACETATEKIN-RXN	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn00248_Shan	"cpd00003[c0],cpd00130[c0],cpd00004[c0],cpd00032[c0],cpd00067[c0]"	"NAD[c0],L-Malate[c0],NADH[c0],Oxaloacetate[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00248	(S)-malate:NAD+ oxidoreductase	TRUE	-1000	1000	rxn00248_c0	contig_16_1860226:1859327	MALATE-DEH-RXN	malate dehydrogenase	1.1.1.37	UniRef90_B2J5F8	41.883	2.49e-61	207	92	contig_16	1860226	1859327	|FERMENTATION-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.37;http://identifiers.org/seed.reaction:rxn00248;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00248;http://identifiers.org/kegg.reaction:R00342;http://identifiers.org/bigg.reaction:MDH;http://identifiers.org/bigg.reaction:MDHf;http://identifiers.org/bigg.reaction:MDHh;http://identifiers.org/bigg.reaction:MDHi2;http://identifiers.org/bigg.reaction:MDHm;http://identifiers.org/bigg.reaction:MDHm_1;http://identifiers.org/bigg.reaction:MDHp;http://identifiers.org/bigg.reaction:MDHx;http://identifiers.org/biocyc:META:MALATE-DEH-RXN;http://identifiers.org/metanetx.reaction:MNXR101439	MNXR101439	rxn00248	R00342	MDH;MDHf;MDHh;MDHi2;MDHm;MDHm_1;MDHp;MDHx	MALATE-DEH-RXN	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn00256_Shan	"cpd00010[c0],cpd00067[c0],cpd00137[c0],cpd00001[c0],cpd00022[c0],cpd00032[c0]"	"CoA[c0],H+[c0],Citrate[c0],H2O[c0],Acetyl-CoA[c0],Oxaloacetate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00256	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	TRUE	-1000	0	rxn00256_c0	contig_16_1858117:1859226	CITSYN-RXN	citrate synthase	2.3.3.16/2.3.3.1/4.1.3.7	UniRef90_Q59977	33.911	9.93e-58	200	94	contig_16	1858117	1859226	|FERMENTATION-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.3.16;http://identifiers.org/ec-code:2.3.3.1;http://identifiers.org/ec-code:4.1.3.7;http://identifiers.org/seed.reaction:rxn00256;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00256;http://identifiers.org/kegg.reaction:R00351;http://identifiers.org/bigg.reaction:CS;http://identifiers.org/bigg.reaction:CSm;http://identifiers.org/bigg.reaction:CSp;http://identifiers.org/biocyc:META:CITSYN-RXN;http://identifiers.org/biocyc:META:RXN-14905;http://identifiers.org/metanetx.reaction:MNXR96920	MNXR96920	rxn00256	R00351	CS;CSm;CSp	CITSYN-RXN;RXN-14905	|FERMENTATION-PWY|	mixed acid fermentation	false	31	0	0	0	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
