target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn09519_c0	alpha-Aminopropiononitrile aminohydrolase	-0.00394203154535732	rxn09519_Shan	"cpd00001[c0],cpd00067[c0],cpd03408[c0],cpd00013[c0],cpd00035[c0]"	"H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0],NH3[c0],L-Alanine[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn09519	alpha-Aminopropiononitrile aminohydrolase	TRUE	-1000	1000	rxn09519_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/kegg.reaction:R03542;http://identifiers.org/bigg.reaction:NTRLASE2;http://identifiers.org/metanetx.reaction:MNXR102071	MNXR102071	rxn09519	R03542	NTRLASE2	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn15274_c0	gamma-Amino-gamma-cyanobutanoate aminohydrolase	-999.99994302783	rxn15274_Shan	"cpd00001[c0],cpd00067[c0],cpd03409[c0],cpd00013[c0],cpd00186[c0]"	"H2O[c0],H+[c0],4-Amino-4-cyanobutanoic acid[c0],NH3[c0],D-Glutamate[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn15274	gamma-Amino-gamma-cyanobutanoate aminohydrolase	TRUE	-1000	1000	rxn15274_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn15274;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn15410_c0	alpha-Aminopropiononitrile aminohydrolase	0.00394203154535732	rxn15410_Shan	"cpd00001[c0],cpd00067[c0],cpd03408[c0],cpd00013[c0],cpd00117[c0]"	"H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0],NH3[c0],D-Alanine[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn15410	alpha-Aminopropiononitrile aminohydrolase	TRUE	-1000	1000	rxn15410_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn15410;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn00339_c0	L-Aspartate:ammonia ligase (ADP-forming)	0.000944756440469726	rxn00339_Shan	"cpd00002[c0],cpd00013[c0],cpd00041[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00132[c0]"	"ATP[c0],NH3[c0],L-Aspartate[c0],ADP[c0],Phosphate[c0],H+[c0],L-Asparagine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00339	L-Aspartate:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00339_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00339;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00339;http://identifiers.org/kegg.reaction:R00482;http://identifiers.org/biocyc:META:6.3.1.4-RXN;http://identifiers.org/metanetx.reaction:MNXR106551	MNXR106551	rxn00339	R00482	NA	6.3.1.4-RXN	NA
rxn00395_c0	L-Arginine iminohydrolase	0.00129192150290481	rxn00395_Shan	"cpd00001[c0],cpd00051[c0],cpd00013[c0],cpd00274[c0]"	"H2O[c0],L-Arginine[c0],NH3[c0],Citrulline[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00395	L-Arginine iminohydrolase	FALSE	0	1000	rxn00395_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00395;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00395;http://identifiers.org/kegg.reaction:R00552;http://identifiers.org/bigg.reaction:ARGDI;http://identifiers.org/bigg.reaction:ARGDr;http://identifiers.org/biocyc:META:ARGININE-DEIMINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95941	MNXR95941	rxn00395	R00552	ARGDI;ARGDr	ARGININE-DEIMINASE-RXN	NA
rxn00774_c0	Ribose-5-phosphate:ammonia ligase (ADP-forming)	0.00192554513997949	rxn00774_Shan	"cpd00002[c0],cpd00013[c0],cpd00101[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd01982[c0]"	"ATP[c0],NH3[c0],ribose-5-phosphate[c0],ADP[c0],Phosphate[c0],H+[c0],5-Phosphoribosylamine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00774	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00774_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/metanetx.reaction:MNXR106806	MNXR106806	rxn00774	NA	NA	NA	NA
rxn00867_c0	L-histidine ammonia-lyase (urocanate-forming)	0.0996286983421735	rxn00867_Shan	"cpd00119[c0],cpd00013[c0],cpd00581[c0]"	"L-Histidine[c0],NH3[c0],Urocanate[c0]"	"-1,1,1"	"1,1,1"	rxn00867	L-histidine ammonia-lyase (urocanate-forming)	FALSE	0	1000	rxn00867_c0		HISTIDINE-AMMONIA-LYASE-RXN	histidase	4.3.1.3	UniRef90_Q1D6R1	34.842	1.26e-58	198	96	contig_11	1223085	1224362	|HISDEG-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.3.1.3;http://identifiers.org/seed.reaction:rxn00867;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00867;http://identifiers.org/kegg.reaction:R01168;http://identifiers.org/bigg.reaction:HISDr;http://identifiers.org/bigg.reaction:HISNH4L;http://identifiers.org/biocyc:META:HISTIDINE-AMMONIA-LYASE-RXN;http://identifiers.org/metanetx.reaction:MNXR100639	MNXR100639	rxn00867	R01168	HISDr;HISNH4L	HISTIDINE-AMMONIA-LYASE-RXN	|HISDEG-PWY|	L-histidine degradation I	false	25	0	0	0	UROCANATE-HYDRATASE-RXN
rxn01640_c0	N-Formimino-L-glutamate iminohydrolase	0.0996286983421735	rxn01640_Shan	"cpd00001[c0],cpd00344[c0],cpd00013[c0],cpd00770[c0]"	"H2O[c0],N-Formimino-L-glutamate[c0],NH3[c0],N-Formyl-L-glutamate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01640	N-Formimino-L-glutamate iminohydrolase	TRUE	-1000	1000	rxn01640_c0		FORMIMINOGLUTAMATE-DEIMINASE-RXN	formiminoglutamate deiminase	3.5.3.13	UniRef50_A0A6J4LWU4	44.785	2.65e-33	121	99	contig_11	1221603	1221118	|PWY-5028|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.3.13;http://identifiers.org/seed.reaction:rxn01640;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01640;http://identifiers.org/kegg.reaction:R02286;http://identifiers.org/bigg.reaction:FORGLUIH;http://identifiers.org/biocyc:META:FORMIMINOGLUTAMATE-DEIMINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR99617	MNXR99617	rxn01640	R02286	FORGLUIH	FORMIMINOGLUTAMATE-DEIMINASE-RXN	|PWY-5028|	L-histidine degradation II	false	40	0	0	0	UROCANATE-HYDRATASE-RXN N-FORMYLGLUTAMATE-DEFORMYLASE-RXN
rxn08291_c0	D-Amino acid dehydrogenase	0.00382808720555426	rxn08291_Shan	"cpd00001[c0],cpd00015[c0],cpd00067[c0],cpd00117[c0],cpd00013[c0],cpd00020[c0],cpd00982[c0]"	"H2O[c0],FAD[c0],H+[c0],D-Alanine[c0],NH3[c0],Pyruvate[c0],FADH2[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn08291	D-Amino acid dehydrogenase	FALSE	0	1000	rxn08291_c0		RXN-15850	RXN-15850	1.4.99.6		NA	NA	100	NA		NA	NA	|PWY-6422|	spontaneous	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.99.6;http://identifiers.org/seed.reaction:rxn08291;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6422|	D-arginine degradation	false	0	0	1	0
rxn10484_c0	diaminopimelate dehydrogenase	999.81119448381	rxn10484_Shan	"cpd00005[c0],cpd00013[c0],cpd00067[c0],cpd02465[c0],cpd00006[c0],cpd00516[c0]"	"NADPH[c0],NH3[c0],H+[c0],tetrahydrodipicolinate[c0],NADP[c0],meso-2,6-Diaminopimelate[c0]"	"-1,-1,-2,-1,1,1"	"1,1,1,1,1,1"	rxn10484	diaminopimelate dehydrogenase	TRUE	-1000	1000	rxn10484_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10484;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn10484;http://identifiers.org/bigg.reaction:DAPDH;http://identifiers.org/biocyc:META:RXN-14246;http://identifiers.org/metanetx.reaction:MNXR97142	MNXR97142	rxn10484	NA	DAPDH	RXN-14246	NA
