Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00076_Shan	"cpd00001[c0],cpd00003[c0],cpd00018[c0],cpd00067[c0],cpd00355[c0]"	"H2O[c0],NAD[c0],AMP[c0],H+[c0],Nicotinamide ribonucleotide[c0]"	"-1,-1,1,2,1"	"1,1,1,1,1"	rxn00076	NAD+ phosphohydrolase	FALSE	0	1000	rxn00076_c0	contig_16_1857906:1857340	RXN-14139	UTP diphosphatase	3.6.1.9/3.6.1.19	UniRef90_A8MHM5	45.078	1e-47	163	100	contig_16	1857903	1857331	|PWY-7821|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.6.1.9;http://identifiers.org/ec-code:3.6.1.19;http://identifiers.org/seed.reaction:rxn00076;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00076;http://identifiers.org/kegg.reaction:R00103;http://identifiers.org/bigg.reaction:NADDP;http://identifiers.org/bigg.reaction:NADDPe;http://identifiers.org/bigg.reaction:NADDPp;http://identifiers.org/bigg.reaction:NPH;http://identifiers.org/biocyc:META:NADPYROPHOSPHAT-RXN;http://identifiers.org/metanetx.reaction:MNXR101861	MNXR101861	rxn00076	R00103	NADDP;NADDPe;NADDPp;NPH	NADPYROPHOSPHAT-RXN	|PWY-7821|	tunicamycin biosynthesis	false	11	0	0	0	RXN-14139
rxn00077_Shan	"cpd00002[c0],cpd00003[c0],cpd00006[c0],cpd00008[c0],cpd00067[c0]"	"ATP[c0],NAD[c0],NADP[c0],ADP[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00077	ATP:NAD+ 2'-phosphotransferase	FALSE	0	1000	rxn00077_c0	contig_16_574698:575351	NAD-KIN-RXN	NAD kinase	2.7.1.23	UniRef90_A3DDM2	36.199	9.43e-36	132	72	contig_16	574698	575351	|NADPHOS-DEPHOS-PWY-1|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.23;http://identifiers.org/seed.reaction:rxn00077;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00077;http://identifiers.org/kegg.reaction:R00104;http://identifiers.org/bigg.reaction:NADK;http://identifiers.org/bigg.reaction:NADKm;http://identifiers.org/biocyc:META:NAD-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101882	MNXR101882	rxn00077	R00104	NADK;NADKm	NAD-KIN-RXN	|NADPHOS-DEPHOS-PWY-1|	NAD phosphorylation and transhydrogenation	true	100	0	0	0	NAD-KIN-RXN TRANS-RXN0-277
rxn00078_Shan	"cpd00002[c0],cpd00004[c0],cpd00005[c0],cpd00008[c0],cpd00067[c0]"	"ATP[c0],NADH[c0],NADPH[c0],ADP[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00078	ATP:NADH 2'-phosphotransferase	FALSE	0	1000	rxn00078_c0	contig_16_574698:575216	NADH-KINASE-RXN	NADH kinase	2.7.1.86/2.7.1.96	UniRef50_A0A0A0DXR1	50.867	2.39e-54	166	61	contig_16	574698	575216	|PWY-5083|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.86;http://identifiers.org/ec-code:2.7.1.96;http://identifiers.org/seed.reaction:rxn00078;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00078;http://identifiers.org/kegg.reaction:R00105;http://identifiers.org/biocyc:META:NADH-KINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR106390	MNXR106390	rxn00078	R00105	NA	NADH-KINASE-RXN	|PWY-5083|	NAD(P)/NADPH interconversion	false	66	1	0	0	PYRNUTRANSHYDROGEN-RXN NAD-KIN-RXN NADH-KINASE-RXN
rxn00083_Shan	"cpd00003[c0],cpd00005[c0],cpd00004[c0],cpd00006[c0]"	"NAD[c0],NADPH[c0],NADH[c0],NADP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00083	NADPH:NAD+ oxidoreductase	TRUE	-1000	1000	rxn00083_c0	((contig_16_186259:185156) & (contig_16_184824:183892))	PYRNUTRANSHYDROGEN-RXN	NAD(P) transhydrogenase	1.6.1.2/1.6.1.3/1.6.1.1	UniRef50_A0A073CJV6	39.257	1.52e-69	234	95	contig_16	186283	185177	|PWY-5083|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.6.1.2;http://identifiers.org/ec-code:1.6.1.3;http://identifiers.org/ec-code:1.6.1.1;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00083;http://identifiers.org/kegg.reaction:R00112;http://identifiers.org/bigg.reaction:NADTRHD;http://identifiers.org/bigg.reaction:NNOR;http://identifiers.org/biocyc:META:PYRNUTRANSHYDROGEN-RXN;http://identifiers.org/metanetx.reaction:MNXR101898	MNXR101898	rxn00083	R00112	NADTRHD;NNOR	PYRNUTRANSHYDROGEN-RXN	|PWY-5083|	NAD(P)/NADPH interconversion	false	66	1	0	0	PYRNUTRANSHYDROGEN-RXN NAD-KIN-RXN NADH-KINASE-RXN
rxn00088_Shan	"cpd00001[c0],cpd00006[c0],cpd00003[c0],cpd00009[c0]"	"H2O[c0],NADP[c0],NAD[c0],Phosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00088	NADP+ 2'-phosphohydrolase	FALSE	0	1000	rxn00088_c0	contig_16_1580498:1581667	ACID-PHOSPHATASE-RXN	purple acid phosphatase	3.1.3.2	tr|C7M4Y3|C7M4Y3_CAPOD	25.428	8.45e-26	109	67	contig_16	1580498	1581667	|PWY-6348|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.2;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00088;http://identifiers.org/kegg.reaction:R00118;http://identifiers.org/bigg.reaction:N2PH;http://identifiers.org/bigg.reaction:NADPPPS;http://identifiers.org/bigg.reaction:NADPPPSm;http://identifiers.org/biocyc:META:RXN-5822;http://identifiers.org/metanetx.reaction:MNXR101798	MNXR101798	rxn00088	R00118	N2PH;NADPPPS;NADPPPSm	RXN-5822	|PWY-6348|	phosphate acquisition	true	100	0	0	0	ACID-PHOSPHATASE-RXN
rxn00097_Shan	"cpd00002[c0],cpd00018[c0],cpd00067[c0],cpd00008[c0]"	"ATP[c0],AMP[c0],H+[c0],ADP[c0]"	"-1,-1,-1,2"	"1,1,1,1"	rxn00097	ATP:AMP phosphotransferase	TRUE	-1000	1000	rxn00097_c0	contig_16_1186581:1186135	ADENYL-KIN-RXN	AMP kinase	2.7.4.3	UniRef90_A0KL52	49.333	4.11e-48	165	70	contig_16	1186581	1186135	|PWY-7219|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.3;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/kegg.reaction:R00127;http://identifiers.org/bigg.reaction:ADK1;http://identifiers.org/bigg.reaction:ADK1m;http://identifiers.org/bigg.reaction:ATAMh;http://identifiers.org/biocyc:META:ADENYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR95450	MNXR95450	rxn00097	R00127	ADK1;ADK1m;ATAMh	ADENYL-KIN-RXN	|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	false	33	0	0	0	ADENYL-KIN-RXN
rxn00100_Shan	"cpd00002[c0],cpd00655[c0],cpd00008[c0],cpd00010[c0],cpd00067[c0]"	"ATP[c0],Dephospho-CoA[c0],ADP[c0],CoA[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00100	ATP:dephospho-CoA 3'-phosphotransferase	FALSE	0	1000	rxn00100_c0	contig_16_1553738:1553358	DEPHOSPHOCOAKIN-RXN	dephospho-CoA kinase	2.7.1.24	UniRef90_O51497	35.156	5.15e-26	101	62	contig_16	1553738	1553358	|COA-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.24;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/kegg.reaction:R00130;http://identifiers.org/bigg.reaction:DPCOAK;http://identifiers.org/bigg.reaction:DPCOAKm;http://identifiers.org/biocyc:META:DEPHOSPHOCOAKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR97762	MNXR97762	rxn00100	R00130	DPCOAK;DPCOAKm	DEPHOSPHOCOAKIN-RXN	|COA-PWY|	coenzyme A biosynthesis I (prokaryotic)	false	50	0	1	0	PANTEPADENYLYLTRAN-RXN DEPHOSPHOCOAKIN-RXN
rxn00105_Shan	"cpd00002[c0],cpd00355[c0],cpd00003[c0],cpd00012[c0]"	"ATP[c0],Nicotinamide ribonucleotide[c0],NAD[c0],PPi[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00105	ATP:nicotinamide-nucleotide adenylyltransferase	TRUE	-1000	1000	rxn00105_c0	contig_16_540962:540537	NICONUCADENYLYLTRAN-RXN	nicotinate nucleotide adenylyltransferase	2.7.7.18	UniRef90_Q7UFN6	44.366	4.8e-30	112	64	contig_16	540962	540537	|PWY3O-4107|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.18;http://identifiers.org/seed.reaction:rxn00105;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00105;http://identifiers.org/kegg.reaction:R00137;http://identifiers.org/bigg.reaction:ANNAT;http://identifiers.org/bigg.reaction:ANNATn;http://identifiers.org/bigg.reaction:NMNAT;http://identifiers.org/bigg.reaction:NMNATm;http://identifiers.org/bigg.reaction:NMNATn;http://identifiers.org/biocyc:META:2.7.7.1-RXN;http://identifiers.org/metanetx.reaction:MNXR95841	MNXR95841	rxn00105	R00137	ANNAT;ANNATn;NMNAT;NMNATm;NMNATn	2.7.7.1-RXN	|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	40	0	0	0	NICONUCADENYLYLTRAN-RXN NAD-SYNTH-GLN-RXN
rxn00107_Shan	"cpd00002[c0],cpd07923[c0],cpd00008[c0],cpd07924[c0]"	"ATP[c0],2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate[c0],ADP[c0],2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00107	ATP:2'-deoxy-5-hydroxymethylcytidine-5'-diphosphate phosphotransferase	TRUE	-1000	1000	rxn00107_c0	contig_16_1186581:1186129	GDPKIN-RXN	GDP kinase	2.7.4.6	sp|P69441|KAD_ECOLI	49.342	1.79e-46	160	71	contig_16	1186581	1186129	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00107;http://identifiers.org/kegg.reaction:R00139;http://identifiers.org/metanetx.reaction:MNXR106405	MNXR106405	rxn00107	R00139	NA	NA	|PPGPPMET-PWY|	ppGpp metabolism	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN
rxn00113_Shan	"cpd00001[c0],cpd00002[c0],cpd00011[c0],cpd00013[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00146[c0]"	"H2O[c0],ATP[c0],CO2[c0],NH3[c0],ADP[c0],Phosphate[c0],H+[c0],Carbamoylphosphate[c0]"	"-1,-2,-1,-1,2,1,3,1"	"1,1,1,1,1,1,1,1"	rxn00113	Carbon-dioxide:ammonia ligase (ADP-forming,carbamate-phosphorylating)	FALSE	0	1000	rxn00113_c0	((contig_16_734788:732587))	RXN-13202	ammonia-dependent carbamoyl-phosphate synthase	6.3.4.16/2.7.2.5	UniRef50_A0A0G1DBG7	37.037	2.21e-41	144	100	contig_16	734776	734210	|PWY-4984|	good_blast	threshold	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.16;http://identifiers.org/ec-code:2.7.2.5;http://identifiers.org/seed.reaction:rxn00113;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00113;http://identifiers.org/kegg.reaction:R00149;http://identifiers.org/bigg.reaction:CPS;http://identifiers.org/metanetx.reaction:MNXR96884	MNXR96884	rxn00113	R00149	CPS	NA	|PWY-4984|	urea cycle	true	80	0	1	1	ORNCARBAMTRANSFER-RXN ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN RXN-13202
