Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn01388_Shan	"cpd00260[c0],cpd00001[c0],cpd00331[c0]"	"Isocitrate[c0],H2O[c0],cis-Aconitate[c0]"	"-1,1,1"	"1,1,1"	rxn01388	isocitrate hydro-lyase (cis-aconitate-forming)	TRUE	-1000	1000	rxn01388_c0	((JADHEI010000058.1_6049:4727))	ACONITATEDEHYDR-RXN	citrate hydro-lyase	4.2.1.3/4.2.1.4	UniRef90_P77243	48.198	1.78e-132	419	91	JADHEI010000058.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_3.1, whole genome shotgun sequence	6049	4727	|FERMENTATION-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.3;http://identifiers.org/ec-code:4.2.1.4;http://identifiers.org/seed.reaction:rxn01388;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01388;http://identifiers.org/kegg.reaction:R01900;http://identifiers.org/bigg.reaction:ACONTb;http://identifiers.org/metanetx.reaction:MNXR95387	MNXR95387	rxn01388	R01900	ACONTb	NA	|FERMENTATION-PWY|	mixed acid fermentation	false	50	0	0	0	PEPDEPHOS-RXN FUMHYDR-RXN R601-RXN CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN ISOCITDEH-RXN MALATE-DEH-RXN
rxn01390_Shan	"cpd00002[c0],cpd00261[c0],cpd00008[c0],cpd00067[c0],cpd03861[c0]"	"ATP[c0],L-Lyxulose[c0],ADP[c0],H+[c0],L-Xylulose 1-phosphate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01390	ATP:L-xylulose 1-phosphotransferase	FALSE	0	1000	rxn01390_c0	JADHEI010000033.1_293426:292437	RHAMNULOKIN-RXN	rhamnulokinase	2.7.1.5	tr|Q7BSH0|Q7BSH0_RHILT	46.407	4.21e-64	221	72	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	293426	292437	|RHAMCAT-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.5;http://identifiers.org/seed.reaction:rxn01390;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01390;http://identifiers.org/bigg.reaction:KHK2;http://identifiers.org/metanetx.reaction:MNXR100937	MNXR100937	rxn01390	NA	KHK2	NA	|RHAMCAT-PWY|	L-rhamnose degradation I	false	50	0	1	0	RHAMNULPALDOL-RXN RHAMNULOKIN-RXN
rxn01391_Shan	"cpd00003[c0],cpd00417[c0],cpd00004[c0],cpd00067[c0],cpd00261[c0]"	"NAD[c0],L-Lyxitol[c0],NADH[c0],H+[c0],L-Lyxulose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01391	L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming)	TRUE	-1000	1000	rxn01391_c0		L-ARABINITOL-4-DEHYDROGENASE-RXN	L-arabitol dehydrogenase	1.1.1.12	UniRef50_A0A653VSA9	31.169	3.9e-27	106	89	JADHEI010000040.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_9, whole genome shotgun sequence	35659	34985	|PWY-5515|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.12;http://identifiers.org/seed.reaction:rxn01391;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01391;http://identifiers.org/metanetx.reaction:MNXR95187	MNXR95187	rxn01391	NA	NA	NA	|PWY-5515|	L-arabinose degradation II	false	33	0	0	0	L-XYLULOSE-REDUCTASE-RXN
rxn01392_Shan	"cpd00006[c0],cpd00306[c0],cpd00005[c0],cpd00067[c0],cpd00261[c0]"	"NADP[c0],Xylitol[c0],NADPH[c0],H+[c0],L-Lyxulose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01392	Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming)	TRUE	-1000	1000	rxn01392_c0	JADHEI010000033.1_354265:355023	L-XYLULOSE-REDUCTASE-RXN	L-xylulose reductase	1.1.1.10	UniRef50_A0A166EBP1	58.498	2.65e-85	273	99	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	354265	355023	|PWY-5515|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.10;http://identifiers.org/seed.reaction:rxn01392;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01392;http://identifiers.org/metanetx.reaction:MNXR105265	MNXR105265	rxn01392	NA	NA	NA	|PWY-5515|	L-arabinose degradation II	false	33	0	0	0	L-XYLULOSE-REDUCTASE-RXN
rxn01418_Shan	"cpd00003[c0],cpd00010[c0],cpd00067[c0],cpd00269[c0],cpd00004[c0],cpd00011[c0],cpd00413[c0]"	"NAD[c0],CoA[c0],H+[c0],2-Oxoadipate[c0],NADH[c0],CO2[c0],Glutaryl-CoA[c0]"	"-1,-1,-1,-1,1,1,1"	"1,1,1,1,1,1,1"	rxn01418	2-oxoadipate dehydrogenase complex	FALSE	0	1000	rxn01418_c0	((JADHEI010000028.1_228095:225540)) | JADHEI010000033.1_68040:66634	2OXOGLUTDECARB-RXN	2-oxoglutarate decarboxylase	1.2.4.2	sp|P0AFG3|ODO1_ECOLI	51.579	0	863	90	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	228095	225540	|PWY-5084|	good_blast	full	Subunit OS	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.4.2;http://identifiers.org/seed.reaction:rxn01418;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01418;http://identifiers.org/kegg.reaction:R01933;http://identifiers.org/bigg.reaction:2OXOADOXm;http://identifiers.org/biocyc:META:2-KETO-ADIPATE-DEHYDROG-RXN;http://identifiers.org/metanetx.reaction:MNXR94818	MNXR94818	rxn01418	R01933	2OXOADOXm	2-KETO-ADIPATE-DEHYDROG-RXN	|PWY-5084|	2-oxoglutarate decarboxylation to succinyl-CoA	true	100	0	1	1	2OXOGLUTDECARB-RXN RXN0-1147 RXN-7716
rxn01423_Shan	"cpd00024[c0],cpd00705[c0],cpd00023[c0],cpd00269[c0]"	"2-Oxoglutarate[c0],L-2-Aminoadipate[c0],L-Glutamate[c0],2-Oxoadipate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01423	L-2-aminoadipate:2-oxoglutarate aminotransferase	TRUE	-1000	1000	rxn01423_c0	JADHEI010000033.1_26555:25341	2-AMINOADIPATE-AMINOTRANSFERASE-RXN	2-aminoadipatee:2-oxoglutarate aminotransferase	2.6.1.39	UniRef90_P58350	42.469	3.52e-95	308	98	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	26555	25341	|LYSINE-AMINOAD-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.6.1.39;http://identifiers.org/seed.reaction:rxn01423;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01423;http://identifiers.org/kegg.reaction:R01939;http://identifiers.org/bigg.reaction:AATA;http://identifiers.org/bigg.reaction:AATAi;http://identifiers.org/bigg.reaction:r0450;http://identifiers.org/biocyc:META:2-AMINOADIPATE-AMINOTRANSFERASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95160	MNXR95160	rxn01423	R01939	AATA;AATAi;r0450	2-AMINOADIPATE-AMINOTRANSFERASE-RXN	|LYSINE-AMINOAD-PWY|	L-lysine biosynthesis IV	false	50	2	1	0	HOMOCITRATE-SYNTHASE-RXN 2-AMINOADIPATE-AMINOTRANSFERASE-RXN
rxn01424_Shan	"cpd00067[c0],cpd00213[c0],cpd00269[c0],cpd00011[c0],cpd03672[c0]"	"H+[c0],Lipoamide[c0],2-Oxoadipate[c0],CO2[c0],S-Glutaryldihydrolipoamide[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01424	2-Oxoadipate:lipoamde 2-oxidoreductase(decarboxylating and	FALSE	0	1000	rxn01424_c0	((JADHEI010000028.1_228095:225540))	2OXOGLUTDECARB-RXN	2-oxoglutarate decarboxylase	1.2.4.2	sp|P0AFG3|ODO1_ECOLI	51.579	0	863	90	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	228095	225540	|PWY-5084|	good_blast	full	Subunit OS	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.4.2;http://identifiers.org/seed.reaction:rxn01424;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-5084|	2-oxoglutarate decarboxylation to succinyl-CoA	true	100	0	1	1	2OXOGLUTDECARB-RXN RXN0-1147 RXN-7716
rxn01434_Shan	"cpd00002[c0],cpd00041[c0],cpd00274[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0],cpd02152[c0]"	"ATP[c0],L-Aspartate[c0],Citrulline[c0],PPi[c0],AMP[c0],H+[c0],L-Argininosuccinate[c0]"	"-1,-1,-1,1,1,2,1"	"1,1,1,1,1,1,1"	rxn01434	L-Citrulline:L-aspartate ligase (AMP-forming)	FALSE	0	1000	rxn01434_c0	JADHEI010000028.1_74621:73458	ARGSUCCINSYN-RXN	arginosuccinate synthetase	6.3.4.5	UniRef90_A1U3U4	61.954	1.13e-164	508	97	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	74621	73458	|ARGSYNBSUB-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.5;http://identifiers.org/seed.reaction:rxn01434;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01434;http://identifiers.org/metanetx.reaction:MNXR95949	MNXR95949	rxn01434	NA	NA	NA	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	true	88	0	2	2	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN ACETYLORNTRANSAM-RXN N-ACETYLGLUTPREDUCT-RXN GLUTAMATE-N-ACETYLTRANSFERASE-RXN CARBPSYN-RXN N-ACETYLTRANSFER-RXN
rxn01446_Shan	"cpd00009[c0],cpd00277[c0],cpd00207[c0],cpd00509[c0]"	"Phosphate[c0],Deoxyguanosine[c0],Guanine[c0],deoxyribose-1-phosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01446	Deoxyguanosine:orthophosphate ribosyltransferase	TRUE	-1000	1000	rxn01446_c0	JADHEI010000009.1_10916:11710	ADENPHOSPHOR-RXN	ADENPHOSPHOR-RXN	2.4.2.1	UniRef90_P46354	43.396	5.57e-66	218	97	JADHEI010000009.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_12, whole genome shotgun sequence	10916	11710	|P121-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.4.2.1;http://identifiers.org/seed.reaction:rxn01446;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01446;http://identifiers.org/kegg.reaction:R01969;http://identifiers.org/bigg.reaction:PUNP4;http://identifiers.org/biocyc:META:DEOXYGUANPHOSPHOR-RXN;http://identifiers.org/metanetx.reaction:MNXR103346	MNXR103346	rxn01446	R01969	PUNP4	DEOXYGUANPHOSPHOR-RXN	|P121-PWY|	adenine and adenosine salvage I	false	50	0	0	0	ADENPHOSPHOR-RXN
rxn01459_Shan	"cpd00001[c0],cpd00006[c0],cpd00434[c0],cpd00005[c0],cpd00067[c0],cpd00281[c0]"	"H2O[c0],NADP[c0],4-Aminobutanal[c0],NADPH[c0],H+[c0],GABA[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn01459	4-Aminobutyraldehyde:NAD+ oxidoreductase	FALSE	0	1000	rxn01459_c0	JADHEI010000028.1_38913:37588 | JADHEI010000028.1_123953:125362	RXN66-3	acetaldehyde dehydrogenase	1.2.1.3/1.1.1.70	UniRef90_O34660	44.858	3.67e-101	329	95	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	38913	37588	|PWY66-161|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.3;http://identifiers.org/ec-code:1.1.1.70;http://identifiers.org/seed.reaction:rxn01459;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01459;http://identifiers.org/kegg.reaction:R01986;http://identifiers.org/bigg.reaction:4ABUTD;http://identifiers.org/bigg.reaction:ABOR;http://identifiers.org/biocyc:META:RXN-14209;http://identifiers.org/metanetx.reaction:MNXR94991	MNXR94991	rxn01459	R01986	4ABUTD;ABOR	RXN-14209	|PWY66-161|	ethanol degradation III	false	66	0	1	0	RXN66-3 ACETATE--COA-LIGASE-RXN
rxn01465_Shan	"cpd00001[c0],cpd00282[c0],cpd00067[c0],cpd00343[c0]"	"H2O[c0],S-Dihydroorotate[c0],H+[c0],N-Carbamoyl-L-aspartate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01465	(S)-dihydroorotate amidohydrolase	TRUE	-1000	1000	rxn01465_c0		DIHYDROOROT-RXN	dihydroorotase	3.5.2.3	UniRef90_Q03HB2	29.193	7.57e-30	114	73	JADHEI010000034.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_53, whole genome shotgun sequence	3	935	|PWY-5686|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.2.3;http://identifiers.org/seed.reaction:rxn01465;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01465;http://identifiers.org/kegg.reaction:R01993;http://identifiers.org/bigg.reaction:DHORTS;http://identifiers.org/bigg.reaction:DHORTSn;http://identifiers.org/bigg.reaction:DHR;http://identifiers.org/biocyc:META:DIHYDROOROT-RXN;http://identifiers.org/metanetx.reaction:MNXR97428	MNXR97428	rxn01465	R01993	DHORTS;DHORTSn;DHR	DIHYDROOROT-RXN	|PWY-5686|	UMP biosynthesis I	false	33	0	1	1	CARBPSYN-RXN DIHYDROOROTATE-DEHYDROGENASE-RXN
rxn01466_Shan	"cpd00113[c0],cpd00283[c0],cpd00012[c0],cpd00067[c0],cpd00350[c0]"	"Isopentenyldiphosphate[c0],Geranyldiphosphate[c0],PPi[c0],H+[c0],Farnesyldiphosphate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01466	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase	FALSE	0	1000	rxn01466_c0		FPPSYN-RXN	omega,E,E-farnesyl diphosphate synthase	2.5.1.10	UniRef90_Q08291	40.87	4.89e-35	130	77	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	75794	76450	|PWY-5123|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.10;http://identifiers.org/seed.reaction:rxn01466;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01466;http://identifiers.org/kegg.reaction:R02003;http://identifiers.org/bigg.reaction:FPPSh;http://identifiers.org/bigg.reaction:GRTT;http://identifiers.org/bigg.reaction:GRTTx;http://identifiers.org/biocyc:META:FPPSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR99634	MNXR99634	rxn01466	R02003	FPPSh;GRTT;GRTTx	FPPSYN-RXN	|PWY-5123|	trans, trans-farnesyl diphosphate biosynthesis	false	33	0	1	0	GPPSYN-RXN
rxn01477_Shan	"cpd00284[c0],cpd00001[c0],cpd02711[c0]"	"6-Phospho-D-gluconate[c0],H2O[c0],2-Keto-3-deoxy-6-phosphogluconate[c0]"	"-1,1,1"	"1,1,1"	rxn01477	6-Phospho-D-gluconate hydro-lyase(2-dehydro-3-deoxy-6-phospho-D-gluconate-forming)	FALSE	0	1000	rxn01477_c0	JADHEI010000033.1_20187:18400	PGLUCONDEHYDRAT-RXN	phosphogluconate dehydratase	4.2.1.12	UniRef90_P0ADF7	54.167	0	644	99	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	20187	18400	|ENTNER-DOUDOROFF-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.12;http://identifiers.org/seed.reaction:rxn01477;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01477;http://identifiers.org/kegg.reaction:R02036;http://identifiers.org/bigg.reaction:EDD;http://identifiers.org/biocyc:META:PGLUCONDEHYDRAT-RXN;http://identifiers.org/metanetx.reaction:MNXR97898	MNXR97898	rxn01477	R02036	EDD	PGLUCONDEHYDRAT-RXN	|ENTNER-DOUDOROFF-PWY|	Entner-Doudoroff shunt	false	50	0	0	0	PGLUCONDEHYDRAT-RXN
rxn01483_Shan	"cpd00022[c0],cpd00288[c0],cpd00010[c0],cpd00067[c0],cpd00293[c0]"	"Acetyl-CoA[c0],D-Glucosamine phosphate[c0],CoA[c0],H+[c0],N-Acetyl-D-glucosamine 6-phosphate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01483	acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase	FALSE	0	1000	rxn01483_c0	JADHEI010000050.1_43618:45042	GLUCOSAMINEPNACETYLTRANS-RXN	glucosamine 6-phosphate N-acetylase	2.3.1.4	UniRef50_P26494	33.402	2.59e-85	286	86	JADHEI010000050.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_7, whole genome shotgun sequence	43618	45042	|PWY-5514|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.4;http://identifiers.org/seed.reaction:rxn01483;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01483;http://identifiers.org/kegg.reaction:R02058;http://identifiers.org/bigg.reaction:ACGAM6PS;http://identifiers.org/biocyc:META:GLUCOSAMINEPNACETYLTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR95248	MNXR95248	rxn01483	R02058	ACGAM6PS	GLUCOSAMINEPNACETYLTRANS-RXN	|PWY-5514|	UDP-N-acetyl-D-galactosamine biosynthesis II	false	28	0	1	0	GLUCOSAMINEPNACETYLTRANS-RXN PGLUCISOM-RXN
rxn01485_Shan	"cpd03671[c0],cpd00288[c0]"	"D-Glucosamine1-phosphate[c0],D-Glucosamine phosphate[c0]"	"-1,1"	"1,1"	rxn01485	D-Glucosamine 1-phosphate 1,6-phosphomutase	TRUE	-1000	1000	rxn01485_c0	JADHEI010000033.1_254995:253739	5.4.2.10-RXN	phosphoglucosamine mutase	5.4.2.10	UniRef90_A1WEE4	48.235	1.47e-112	361	92	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	254995	253739	|PWY0-1261|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.10;http://identifiers.org/seed.reaction:rxn01485;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01485;http://identifiers.org/kegg.reaction:R02060;http://identifiers.org/bigg.reaction:PGAMT;http://identifiers.org/bigg.reaction:PGAMTi;http://identifiers.org/biocyc:META:5.4.2.10-RXN;http://identifiers.org/metanetx.reaction:MNXR102526	MNXR102526	rxn01485	R02060	PGAMT;PGAMTi	5.4.2.10-RXN	|PWY0-1261|	anhydromuropeptides recycling I	false	50	0	1	0	RXN0-4621 RXN0-5226 5.4.2.10-RXN RXN0-2361 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN
rxn01496_Shan	"cpd00024[c0],cpd00291[c0],cpd00023[c0],cpd02502[c0]"	"2-Oxoglutarate[c0],L-Dopa[c0],L-Glutamate[c0],3-(3,4-Dihydroxyphenyl)pyruvate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01496	3,4-Dihydroxy-L-phenylalanine:2-oxoglutarate aminotransferase	TRUE	-1000	1000	rxn01496_c0	JADHEI010000028.1_123953:125362	2.6.1.49-RXN	3,4-dihydroxyphenylalanine transaminase	2.6.1.49	UniRef50_A0A090F8H4	40.587	1e-77	262	81	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	124136	125347	|PWY-5049|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.6.1.49;http://identifiers.org/seed.reaction:rxn01496;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01496;http://identifiers.org/kegg.reaction:R02077;http://identifiers.org/biocyc:META:2.6.1.49-RXN;http://identifiers.org/metanetx.reaction:MNXR107300	MNXR107300	rxn01496	R02077	NA	2.6.1.49-RXN	|PWY-5049|	rosmarinic acid biosynthesis II	false	50	1	0	0	2.6.1.49-RXN
rxn01499_Shan	"cpd00067[c0],cpd00291[c0],cpd00011[c0],cpd02357[c0]"	"H+[c0],L-Dopa[c0],CO2[c0],Dopamine[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01499	3,4-Dihydroxy-L-phenylalanine carboxy-lyase	FALSE	0	1000	rxn01499_c0	((JADHEI010000028.1_115299:116690))	RXN66-221	dopa decarboxylase	4.1.1.28/4.1.1.26/4.1.1.27	UniRef50_A0A1D2IEF4	43.404	5.36e-98	320	98	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	115299	116690	|PWY-3581|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.28;http://identifiers.org/ec-code:4.1.1.26;http://identifiers.org/ec-code:4.1.1.27;http://identifiers.org/seed.reaction:rxn01499;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01499;http://identifiers.org/kegg.reaction:R02080;http://identifiers.org/biocyc:META:RXN66-221;http://identifiers.org/metanetx.reaction:MNXR107302	MNXR107302	rxn01499	R02080	NA	RXN66-221	|PWY-3581|	(S)-reticuline biosynthesis I	false	18	5	0	0	RXN66-221 TYROSINE-AMINOTRANSFERASE-RXN
rxn01501_Shan	"cpd00006[c0],cpd00010[c0],cpd00332[c0],cpd00005[c0],cpd00067[c0],cpd00292[c0]"	"NADP[c0],CoA[c0],Mevalonic acid[c0],NADPH[c0],H+[c0],HMG-CoA[c0]"	"-2,-1,-1,2,2,1"	"1,1,1,1,1,1"	rxn01501	(R)-Mevalonate:NADP+ oxidoreductase (CoA acylating)	TRUE	-1000	0	rxn01501_c0	JADHEI010000050.1_45120:46277	1.1.1.34-RXN	hydroxymethylglutaryl-CoA reductase	1.1.1.34	UniRef50_G8P8H7	46.322	2.43e-85	279	93	JADHEI010000050.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_7, whole genome shotgun sequence	45120	46220	|PWY-6174|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.34;http://identifiers.org/seed.reaction:rxn01501;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01501;http://identifiers.org/kegg.reaction:R02082;http://identifiers.org/biocyc:META:1.1.1.34-RXN;http://identifiers.org/metanetx.reaction:MNXR107304	MNXR107304	rxn01501	R02082	NA	1.1.1.34-RXN	|PWY-6174|	mevalonate pathway II (haloarchaea)	false	28	0	1	0	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN
rxn01504_Shan	"cpd00292[c0],cpd00001[c0],cpd02068[c0]"	"HMG-CoA[c0],H2O[c0],3-Methylglutaconyl-CoA[c0]"	"-1,1,1"	"1,1,1"	rxn01504	(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming)	TRUE	-1000	1000	rxn01504_c0	JADHEI010000028.1_123155:123886	METHYLGLUTACONYL-COA-HYDRATASE-RXN	methylglutaconyl-CoA hydratase, mitochondrial	4.2.1.18	UniRef50_A0A381IVQ7	34.387	3.87e-34	126	98	JADHEI010000028.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_1, whole genome shotgun sequence	123155	123886	|LEU-DEG2-PWY|	bad_blast	keyenzyme	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.18;http://identifiers.org/seed.reaction:rxn01504;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01504;http://identifiers.org/kegg.reaction:R02085;http://identifiers.org/biocyc:META:METHYLGLUTACONYL-COA-HYDRATASE-RXN;http://identifiers.org/metanetx.reaction:MNXR107307	MNXR107307	rxn01504	R02085	NA	METHYLGLUTACONYL-COA-HYDRATASE-RXN	|LEU-DEG2-PWY|	L-leucine degradation I	true	66	0	1	1	BRANCHED-CHAINAMINOTRANSFERLEU-RXN 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN METHYLCROTONYL-COA-CARBOXYLASE-RXN RXN0-2301
rxn01505_Shan	"cpd00293[c0],cpd02611[c0]"	"N-Acetyl-D-glucosamine 6-phosphate[c0],N-Acetyl-D-glucosamine1-phosphate[c0]"	"-1,1"	"1,1"	rxn01505	N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase	TRUE	-1000	1000	rxn01505_c0		PHOSACETYLGLUCOSAMINEMUT-RXN	phosphoacetylglucosamine mutase	5.4.2.3/2.7.5.2	UniRef50_A0A654VNZ7	36.323	1.12e-37	136	89	JADHEI010000033.1 MAG: Betaproteobacteria bacterium AqS2 AqS2_Scaffold_2, whole genome shotgun sequence	254404	253754	|PWY-5514|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.3;http://identifiers.org/ec-code:2.7.5.2;http://identifiers.org/seed.reaction:rxn01505;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-5514|	UDP-N-acetyl-D-galactosamine biosynthesis II	false	28	0	1	0	GLUCOSAMINEPNACETYLTRANS-RXN PGLUCISOM-RXN
