Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00675_Shan	"cpd00010[c0],cpd03560[c0],cpd00018[c0],cpd00067[c0],cpd00086[c0]"	"CoA[c0],Propionyladenylate[c0],AMP[c0],H+[c0],Propionyl-CoA[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00675	Propionyladenylate:CoA propionyltransferase	FALSE	0	1000	rxn00675_c0	JADHEH010000002.1_21202:23067 | JADHEH010000016.1_79321:81246 | JADHEH010000028.1_78027:79892	PROPIONATE--COA-LIGASE-RXN	propanoate:CoA ligase (AMP-forming)	6.2.1.17	UniRef90_P55912	45.642	1.57e-160	508	99	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	21202	23067	|PWY0-42|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.17;http://identifiers.org/seed.reaction:rxn00675;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00675;http://identifiers.org/kegg.reaction:R00926;http://identifiers.org/metanetx.reaction:MNXR106754	MNXR106754	rxn00675	R00926	NA	NA	|PWY0-42|	2-methylcitrate cycle I	false	80	0	1	0	PROPIONATE--COA-LIGASE-RXN 2-METHYLCITRATE-SYNTHASE-RXN METHYLISOCITRATE-LYASE-RXN 4.2.1.99-RXN
rxn00676_Shan	"cpd00022[c0],cpd00086[c0],cpd00010[c0],cpd02124[c0]"	"Acetyl-CoA[c0],Propionyl-CoA[c0],CoA[c0],2-Methylacetoacetyl-CoA[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00676	acetyl-CoA:propanoyl-CoA 2-C-acetyltransferase	TRUE	-1000	1000	rxn00676_c0	((JADHEH010000016.1_266153:267433 | JADHEH010000036.1_17171:18286 | JADHEH010000097.1_91533:92675 | JADHEH010000115.1_35943:34774))	KETOACYLCOATHIOL-RXN	3-ketoacyl-CoA thiolase	2.3.1.16	UniRef50_A0A0A0D2G0	74.615	4.02e-154	478	100	JADHEH010000115.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_31, whole genome shotgun sequence	35943	34774	|FAO-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.16;http://identifiers.org/seed.reaction:rxn00676;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00676;http://identifiers.org/kegg.reaction:R00927;http://identifiers.org/bigg.reaction:ACACT10m;http://identifiers.org/bigg.reaction:MACCOAT;http://identifiers.org/biocyc:META:METHYLACETOACETYLCOATHIOL-RXN;http://identifiers.org/metanetx.reaction:MNXR95195	MNXR95195	rxn00676	R00927	ACACT10m;MACCOAT	METHYLACETOACETYLCOATHIOL-RXN	|FAO-PWY|	fatty acid &beta;-oxidation I (generic)	false	71	0	0	0	OHACYL-COA-DEHYDROG-RXN KETOACYLCOATHIOL-RXN ACYLCOASYN-RXN ACYLCOADEHYDROG-RXN ENOYL-COA-HYDRAT-RXN
rxn00678_Shan	"cpd00020[c0],cpd00519[c0],cpd00032[c0],cpd00086[c0]"	"Pyruvate[c0],D-methylmalonyl-CoA[c0],Oxaloacetate[c0],Propionyl-CoA[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00678	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase	TRUE	-1000	1000	rxn00678_c0	((JADHEH010000002.1_25731:27263 | JADHEH010000028.1_82556:84088 | JADHEH010000097.1_14908:16512 | JADHEH010000115.1_18393:16789))	2.1.3.1-RXN	methylmalonyl-CoA carboxyltransferase	2.1.3.1	sp|Q8GBW6|12S_PROFR	52.124	2.92e-159	503	84	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	25731	27263	|P108-PWY|	good_blast	keyenzyme	Subunit OS	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.3.1;http://identifiers.org/seed.reaction:rxn00678;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00678;http://identifiers.org/kegg.reaction:R00930;http://identifiers.org/biocyc:META:2.1.3.1-RXN;http://identifiers.org/metanetx.reaction:MNXR106756	MNXR106756	rxn00678	R00930	NA	2.1.3.1-RXN	|P108-PWY|	pyruvate fermentation to propanoate I	true	71	0	1	1	FUMHYDR-RXN R601-RXN METHYLMALONYL-COA-MUT-RXN 2.1.3.1-RXN MALATE-DEH-RXN
rxn00679_Shan	"cpd00010[c0],cpd00067[c0],cpd01501[c0],cpd00001[c0],cpd00032[c0],cpd00086[c0]"	"CoA[c0],H+[c0],2-Methylcitrate[c0],H2O[c0],Oxaloacetate[c0],Propionyl-CoA[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00679	propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)	TRUE	-1000	0	rxn00679_c0	JADHEH010000010.1_111516:110389	2-METHYLCITRATE-SYNTHASE-RXN	2-methylcitrate synthase	2.3.3.5/4.1.3.31	UniRef90_H8F0D7	39.257	9.09e-72	241	95	JADHEH010000010.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_23.1, whole genome shotgun sequence	111516	110389	|PWY0-42|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.3.5;http://identifiers.org/ec-code:4.1.3.31;http://identifiers.org/seed.reaction:rxn00679;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00679;http://identifiers.org/kegg.reaction:R00931;http://identifiers.org/bigg.reaction:MCITS;http://identifiers.org/bigg.reaction:MCITSm;http://identifiers.org/biocyc:META:2-METHYLCITRATE-SYNTHASE-RXN;http://identifiers.org/metanetx.reaction:MNXR101417	MNXR101417	rxn00679	R00931	MCITS;MCITSm	2-METHYLCITRATE-SYNTHASE-RXN	|PWY0-42|	2-methylcitrate cycle I	false	80	0	1	0	PROPIONATE--COA-LIGASE-RXN 2-METHYLCITRATE-SYNTHASE-RXN METHYLISOCITRATE-LYASE-RXN 4.2.1.99-RXN
rxn00684_Shan	"cpd00003[c0],cpd00087[c0],cpd00004[c0],cpd00067[c0],cpd00330[c0]"	"NAD[c0],Tetrahydrofolate[c0],NADH[c0],H+[c0],Dihydrofolate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00684	5,6,7,8-tetrahydrofolate:NAD+ oxidoreductase	TRUE	-1000	1000	rxn00684_c0	((JADHEH010000031.1_97281:96637))	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4	UniRef50_A0A1C9W6H2	49.767	2.56e-60	202	86	JADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence	97281	96637	|1CMET2-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.3;http://identifiers.org/ec-code:1.5.1.4;http://identifiers.org/seed.reaction:rxn00684;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00684;http://identifiers.org/kegg.reaction:R00936;http://identifiers.org/bigg.reaction:DHFR2i;http://identifiers.org/metanetx.reaction:MNXR97402	MNXR97402	rxn00684	R00936	DHFR2i	NA	|1CMET2-PWY|	folate transformations III (E. coli)	false	77	0	0	0	DIHYDROFOLATEREDUCT-RXN 1.5.1.20-RXN HOMOCYSMETB12-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN THYMIDYLATESYN-RXN
rxn00686_Shan	"cpd00006[c0],cpd00087[c0],cpd00005[c0],cpd00067[c0],cpd00330[c0]"	"NADP[c0],Tetrahydrofolate[c0],NADPH[c0],H+[c0],Dihydrofolate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00686	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase	TRUE	-1000	1000	rxn00686_c0	((JADHEH010000031.1_97281:96637))	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3/1.5.1.4	UniRef50_A0A1C9W6H2	49.767	2.56e-60	202	86	JADHEH010000031.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_85, whole genome shotgun sequence	97281	96637	|1CMET2-PWY|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.3;http://identifiers.org/ec-code:1.5.1.4;http://identifiers.org/seed.reaction:rxn00686;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00686;http://identifiers.org/kegg.reaction:R00939;http://identifiers.org/bigg.reaction:DHFR;http://identifiers.org/bigg.reaction:DHFRim;http://identifiers.org/metanetx.reaction:MNXR97401	MNXR97401	rxn00686	R00939	DHFR;DHFRim	NA	|1CMET2-PWY|	folate transformations III (E. coli)	false	77	0	0	0	DIHYDROFOLATEREDUCT-RXN 1.5.1.20-RXN HOMOCYSMETB12-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN THYMIDYLATESYN-RXN
rxn00689_Shan	"cpd00002[c0],cpd00023[c0],cpd00087[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd06227[c0]"	"ATP[c0],L-Glutamate[c0],Tetrahydrofolate[c0],ADP[c0],Phosphate[c0],H+[c0],THF-L-glutamate[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00689	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	FALSE	0	1000	rxn00689_c0	JADHEH010000091.1_35411:33921	FOLYLPOLYGLUTAMATESYNTH-RXN	folylpoly-alpha-glutamate synthetase	6.3.2.17	UniRef90_P08192	37.022	5.15e-72	243	95	JADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence	35411	33921	|PWY-2161|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.17;http://identifiers.org/seed.reaction:rxn00689;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-2161|	folate polyglutamylation	true	80	0	0	0	FOLYLPOLYGLUTAMATESYNTH-RXN RXN0-2921 FORMYLTHFGLUSYNTH-RXN FORMATETHFLIG-RXN
rxn00690_Shan	"cpd00002[c0],cpd00047[c0],cpd00087[c0],cpd00008[c0],cpd00009[c0],cpd00201[c0]"	"ATP[c0],Formate[c0],Tetrahydrofolate[c0],ADP[c0],Phosphate[c0],10-Formyltetrahydrofolate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00690	Formate:tetrahydrofolate ligase (ADP-forming)	FALSE	0	1000	rxn00690_c0	JADHEH010000030.1_6207:7871	FORMATETHFLIG-RXN	formyltetrahydrofolate synthetase	6.3.4.3	UniRef90_A3PM52	68.108	0	749	99	JADHEH010000030.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_73, whole genome shotgun sequence	6207	7871	|CODH-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.3;http://identifiers.org/seed.reaction:rxn00690;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00690;http://identifiers.org/kegg.reaction:R00943;http://identifiers.org/bigg.reaction:FTHFLi;http://identifiers.org/bigg.reaction:FTHFLmi;http://identifiers.org/metanetx.reaction:MNXR99672	MNXR99672	rxn00690	R00943	FTHFLi;FTHFLmi	NA	|CODH-PWY|	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria)	false	60	0	2	1	FORMATE-DEHYDROGENASE-NADP+-RXN RXN-5061 1.5.1.20-RXN METHENYLTHFCYCLOHYDRO-RXN FORMATETHFLIG-RXN METHYLENETHFDEHYDROG-NADP-RXN
rxn00692_Shan	"cpd00001[c0],cpd00033[c0],cpd00125[c0],cpd00054[c0],cpd00087[c0]"	"H2O[c0],Glycine[c0],5-10-Methylenetetrahydrofolate[c0],L-Serine[c0],Tetrahydrofolate[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00692	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	TRUE	-1000	1000	rxn00692_c0	JADHEH010000038.1_4120:2819	GLYOHMETRANS-RXN	serine hydroxymethyltransferase	2.1.2.1	UniRef90_B1V975	29.556	1.09e-28	116	96	JADHEH010000038.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_38, whole genome shotgun sequence	4120	2819	|PWY-2161|	bad_blast	threshold	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.2.1;http://identifiers.org/seed.reaction:rxn00692;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00692;http://identifiers.org/kegg.reaction:R00945;http://identifiers.org/bigg.reaction:GHMT;http://identifiers.org/bigg.reaction:GHMT2r;http://identifiers.org/bigg.reaction:GHMT2rm;http://identifiers.org/metanetx.reaction:MNXR100142	MNXR100142	rxn00692	R00945	GHMT;GHMT2r;GHMT2rm	NA	|PWY-2161|	folate polyglutamylation	true	80	0	0	0	FOLYLPOLYGLUTAMATESYNTH-RXN RXN0-2921 FORMYLTHFGLUSYNTH-RXN FORMATETHFLIG-RXN
rxn00693_Shan	"cpd00135[c0],cpd00345[c0],cpd00060[c0],cpd00087[c0]"	"Homocysteine[c0],5-Methyltetrahydrofolate[c0],L-Methionine[c0],Tetrahydrofolate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00693	5-Methyltetrahydrofolate:L-homocysteine S-methyltransferase	FALSE	0	1000	rxn00693_c0	JADHEH010000010.1_12001:12975 | JADHEH010000060.1_8437:7802 | JADHEH010000060.1_7254:6409	HOMOCYSMETB12-RXN	cobalamin-dependent methionine synthase	2.1.1.13	tr|I7EYQ6|I7EYQ6_PHAIB	78.774	8.3e-109	340	91	JADHEH010000060.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_72, whole genome shotgun sequence	8437	7802	|1CMET2-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.1.13;http://identifiers.org/seed.reaction:rxn00693;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00693;http://identifiers.org/kegg.reaction:R00946;http://identifiers.org/bigg.reaction:METS;http://identifiers.org/bigg.reaction:METS_1;http://identifiers.org/bigg.reaction:METSm;http://identifiers.org/metanetx.reaction:MNXR101481	MNXR101481	rxn00693	R00946	METS;METS_1;METSm	NA	|1CMET2-PWY|	folate transformations III (E. coli)	false	77	0	0	0	DIHYDROFOLATEREDUCT-RXN 1.5.1.20-RXN HOMOCYSMETB12-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN THYMIDYLATESYN-RXN
rxn00704_Shan	"cpd00089[c0],cpd00079[c0]"	"Glucose-1-phosphate[c0],D-glucose-6-phosphate[c0]"	"-1,1"	"1,1"	rxn00704	alpha-D-Glucose 1-phosphate 1,6-phosphomutase	TRUE	-1000	1000	rxn00704_c0	JADHEH010000108.1_74702:73329	PHOSPHOGLUCMUT-RXN	phosphoglucomutase	5.4.2.2/2.7.5.1	UniRef90_P40391	48.052	2.24e-135	427	97	JADHEH010000108.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_28.1, whole genome shotgun sequence	74702	73329	|GLUCOSE1PMETAB-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.2;http://identifiers.org/ec-code:2.7.5.1;http://identifiers.org/seed.reaction:rxn00704;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00704;http://identifiers.org/kegg.reaction:R08639;http://identifiers.org/bigg.reaction:PGMT;http://identifiers.org/biocyc:META:PHOSPHOGLUCMUT-RXN;http://identifiers.org/biocyc:META:RXN-16999;http://identifiers.org/metanetx.reaction:MNXR102548	MNXR102548	rxn00704	R08639	PGMT	PHOSPHOGLUCMUT-RXN;RXN-16999	|GLUCOSE1PMETAB-PWY|	glucose and glucose-1-phosphate degradation	false	50	0	0	0	PHOSPHOGLUCMUT-RXN GLUCOKIN-RXN
rxn00708_Shan	"cpd00001[c0],cpd00091[c0],cpd00009[c0],cpd00249[c0]"	"H2O[c0],UMP[c0],Phosphate[c0],Uridine[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00708	Uridine 5'-monophosphate phosphohydrolase	FALSE	0	1000	rxn00708_c0	JADHEH010000116.1_31170:30412	RXN-5841	NMN 5'-nucleotidase	3.1.3.5	UniRef90_A0KU87	54.8	2.23e-88	283	98	JADHEH010000116.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_49, whole genome shotgun sequence	31170	30421	|NAD-BIOSYNTHESIS-II|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.5;http://identifiers.org/seed.reaction:rxn00708;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00708;http://identifiers.org/kegg.reaction:R00963;http://identifiers.org/bigg.reaction:NTD2;http://identifiers.org/bigg.reaction:NTD2e;http://identifiers.org/bigg.reaction:NTD2l;http://identifiers.org/bigg.reaction:NTD2m;http://identifiers.org/bigg.reaction:NTD2pp;http://identifiers.org/biocyc:META:RXN-14025;http://identifiers.org/metanetx.reaction:MNXR102032	MNXR102032	rxn00708	R00963	NTD2;NTD2e;NTD2l;NTD2m;NTD2pp	RXN-14025	|NAD-BIOSYNTHESIS-II|	NAD salvage pathway III (to nicotinamide riboside)	false	33	0	2	1	RXN-5841
rxn00710_Shan	"cpd00067[c0],cpd00810[c0],cpd00011[c0],cpd00091[c0]"	"H+[c0],Orotidylic acid[c0],CO2[c0],UMP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00710	orotidine-5'-phosphate carboxy-lyase (UMP-forming)	FALSE	0	1000	rxn00710_c0	JADHEH010000045.1_29458:28754	OROTPDECARB-RXN	orotidine-5'-phosphate decarboxylase	4.1.1.23	UniRef90_A1SYZ6	53.191	1.43e-71	234	96	JADHEH010000045.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_98, whole genome shotgun sequence	29458	28754	|PWY-5686|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.23;http://identifiers.org/seed.reaction:rxn00710;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00710;http://identifiers.org/kegg.reaction:R00965;http://identifiers.org/bigg.reaction:OMPDC;http://identifiers.org/biocyc:META:OROTPDECARB-RXN;http://identifiers.org/metanetx.reaction:MNXR102190	MNXR102190	rxn00710	R00965	OMPDC	OROTPDECARB-RXN	|PWY-5686|	UMP biosynthesis I	false	66	0	1	0	CARBPSYN-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN
rxn00723_Shan	"cpd00002[c0],cpd00010[c0],cpd00093[c0],cpd00012[c0],cpd00018[c0],cpd01518[c0]"	"ATP[c0],CoA[c0],Anthranilate[c0],PPi[c0],AMP[c0],Anthranilyl-CoA[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00723	Anthranilate:CoA ligase (AMP-forming)	FALSE	0	1000	rxn00723_c0	JADHEH010000100.1_17293:15737	AMINOBENZCOALIG-RXN	2-aminobenzoate-CoA ligase	6.2.1.32	UniRef90_Q9I4X3	33.909	1.59e-70	242	86	JADHEH010000100.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_42, whole genome shotgun sequence	17122	15740	|2AMINOBENZDEG-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.32;http://identifiers.org/seed.reaction:rxn00723;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00723;http://identifiers.org/kegg.reaction:R00982;http://identifiers.org/biocyc:META:AMINOBENZCOALIG-RXN;http://identifiers.org/metanetx.reaction:MNXR106771	MNXR106771	rxn00723	R00982	NA	AMINOBENZCOALIG-RXN	|2AMINOBENZDEG-PWY|	anthranilate degradation III (anaerobic)	false	50	0	0	0	AMINOBENZCOALIG-RXN
rxn00726_Shan	"cpd00013[c0],cpd00216[c0],cpd00001[c0],cpd00020[c0],cpd00067[c0],cpd00093[c0]"	"NH3[c0],Chorismate[c0],H2O[c0],Pyruvate[c0],H+[c0],Anthranilate[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00726	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	FALSE	0	1000	rxn00726_c0	((JADHEH010000016.1_267485:269644))	ANTHRANSYN-RXN	anthranilate synthase	4.1.3.27	UniRef90_P15395	55.694	0	769	97	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	267485	269644	|PWY-5958|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.3.27;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/kegg.reaction:R00985;http://identifiers.org/bigg.reaction:ANS2;http://identifiers.org/bigg.reaction:ATNS_nh4;http://identifiers.org/metanetx.reaction:MNXR95844	MNXR95844	rxn00726	R00985	ANS2;ATNS_nh4	NA	|PWY-5958|	acridone alkaloid biosynthesis	false	25	2	0	0	ANTHRANSYN-RXN
rxn00727_Shan	"cpd00053[c0],cpd00216[c0],cpd00020[c0],cpd00023[c0],cpd00067[c0],cpd00093[c0]"	"L-Glutamine[c0],Chorismate[c0],Pyruvate[c0],L-Glutamate[c0],H+[c0],Anthranilate[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00727	Chorismate pyruvate-lyase (amino-accepting)	FALSE	0	1000	rxn00727_c0	((JADHEH010000016.1_267485:269644))	ANTHRANSYN-RXN	anthranilate synthase	4.1.3.27	UniRef90_P15395	55.694	0	769	97	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	267485	269644	|PWY-5958|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.3.27;http://identifiers.org/seed.reaction:rxn00727;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00727;http://identifiers.org/kegg.reaction:R00986;http://identifiers.org/bigg.reaction:ANS;http://identifiers.org/bigg.reaction:ATNS;http://identifiers.org/biocyc:META:ANTHRANSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR95843	MNXR95843	rxn00727	R00986	ANS;ATNS	ANTHRANSYN-RXN	|PWY-5958|	acridone alkaloid biosynthesis	false	25	2	0	0	ANTHRANSYN-RXN
rxn00735_Shan	"cpd00004[c0],cpd00011[c0],cpd00094[c0],cpd00003[c0],cpd03593[c0]"	"NADH[c0],CO2[c0],2-Oxobutyrate[c0],NAD[c0],D-erythro-3-Methylmalate[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00735	(2R,3S)-3-methylmalate:NAD+ oxidoreductase	TRUE	-1000	0	rxn00735_c0	JADHEH010000031.1_79333:80364 | JADHEH010000036.1_182:1252 | JADHEH010000080.1_1132:65 | JADHEH010000091.1_45854:44793	3-ISOPROPYLMALDEHYDROG-RXN	D-malate/3-isopropylmalate dehydrogenase (decarboxylating)	1.1.1.85	UniRef90_O66607	56.497	1.01e-130	410	97	JADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence	45854	44793	|LEUSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.85;http://identifiers.org/seed.reaction:rxn00735;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00735;http://identifiers.org/kegg.reaction:R00994;http://identifiers.org/biocyc:META:RXN-7745;http://identifiers.org/metanetx.reaction:MNXR106779	MNXR106779	rxn00735	R00994	NA	RXN-7745	|LEUSYN-PWY|	L-leucine biosynthesis	true	100	0	0	0	3-ISOPROPYLMALDEHYDROG-RXN BRANCHED-CHAINAMINOTRANSFERLEU-RXN 3-ISOPROPYLMALISOM-RXN 2-ISOPROPYLMALATESYN-RXN RXN-8991
rxn00737_Shan	"cpd00161[c0],cpd00013[c0],cpd00094[c0]"	"L-Threonine[c0],NH3[c0],2-Oxobutyrate[c0]"	"-1,1,1"	"1,1,1"	rxn00737	L-threonine ammonia-lyase (2-oxobutanoate-forming)	FALSE	0	1000	rxn00737_c0	JADHEH010000115.1_42335:43849	RXN-15122	threonine deaminase	4.3.1.19/4.2.1.16	UniRef90_P04968	54.653	1.42e-169	528	97	JADHEH010000115.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_31, whole genome shotgun sequence	42335	43849	|ILEUSYN-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.3.1.19;http://identifiers.org/ec-code:4.2.1.16;http://identifiers.org/seed.reaction:rxn00737;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00737;http://identifiers.org/kegg.reaction:R00996;http://identifiers.org/bigg.reaction:TAL;http://identifiers.org/bigg.reaction:THRD_L;http://identifiers.org/bigg.reaction:THRD_Lm;http://identifiers.org/biocyc:META:THREDEHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR104714	MNXR104714	rxn00737	R00996	TAL;THRD_L;THRD_Lm	THREDEHYD-RXN	|ILEUSYN-PWY|	L-isoleucine biosynthesis I (from threonine)	true	80	0	1	1	DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN ACETOOHBUTSYN-RXN RXN-15122
