target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn01024_c0	R01410	-2.95645979874494	rxn01024_Shan	"cpd00013[c0],cpd00071[c0],cpd00150[c0],cpd00001[c0],cpd00067[c0],cpd03408[c0]"	"NH3[c0],Acetaldehyde[c0],HCN[c0],H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn01024	R01410	TRUE	-1000	1000	rxn01024_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn01024;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01024;http://identifiers.org/kegg.reaction:R01410;http://identifiers.org/metanetx.reaction:MNXR106976	MNXR106976	rxn01024	R01410	NA	NA	NA
rxn01573_c0	L-Isoleucine:NAD+ oxidoreductase(deaminating)	-0.0139399651537808	rxn01573_Shan	"cpd00001[c0],cpd00003[c0],cpd00322[c0],cpd00004[c0],cpd00013[c0],cpd00067[c0],cpd00508[c0]"	"H2O[c0],NAD[c0],L-Isoleucine[c0],NADH[c0],NH3[c0],H+[c0],3MOP[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn01573	L-Isoleucine:NAD+ oxidoreductase(deaminating)	TRUE	-1000	1000	rxn01573_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn01573;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01573;http://identifiers.org/kegg.reaction:R02196;http://identifiers.org/biocyc:META:ILEDEAMINE-RXN;http://identifiers.org/metanetx.reaction:MNXR107368	MNXR107368	rxn01573	R02196	NA	ILEDEAMINE-RXN	NA
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	0.000398975536508208	rxn02475_Shan	"cpd00001[c0],cpd00067[c0],cpd00957[c0],cpd00013[c0],cpd00931[c0]"	"H2O[c0],H+[c0],2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[c0],NH3[c0],5-Amino-6--5-phosphoribosylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02475	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	FALSE	0	1000	rxn02475_c0		RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef90_O66534	33.673	3.19e-33	127	76	contig_16	1337455	1336604	|PWY-6167|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/kegg.reaction:R03459;http://identifiers.org/bigg.reaction:DHPPDA2;http://identifiers.org/biocyc:META:RIBOFLAVINSYNDEAM-RXN;http://identifiers.org/metanetx.reaction:MNXR97435	MNXR97435	rxn02475	R03459	DHPPDA2	RIBOFLAVINSYNDEAM-RXN	|PWY-6167|	flavin biosynthesis II (archaea)	false	0	0	0	0
rxn02625_c0	L-threo-3-Methylaspartate ammonia-lyase	-0.018147183908682	rxn02625_Shan	"cpd02273[c0],cpd00013[c0],cpd01194[c0]"	"L-threo-3-Methylaspartate[c0],NH3[c0],Mesaconate[c0]"	"-1,1,1"	"1,1,1"	rxn02625	L-threo-3-Methylaspartate ammonia-lyase	TRUE	-1000	1000	rxn02625_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02625;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02625;http://identifiers.org/kegg.reaction:R03696;http://identifiers.org/biocyc:META:METHYLASPARTATE-AMMONIA-LYASE-RXN;http://identifiers.org/metanetx.reaction:MNXR108349	MNXR108349	rxn02625	R03696	NA	METHYLASPARTATE-AMMONIA-LYASE-RXN	NA
rxn02930_c0	D-threo-2,4-diaminopentanoate:NAD+ oxidoreductase (deaminating)	-0.0145914762909027	rxn02930_Shan	"cpd00001[c0],cpd00003[c0],cpd02448[c0],cpd00004[c0],cpd00013[c0],cpd00067[c0],cpd02121[c0]"	"H2O[c0],NAD[c0],2,4-Diaminopentanoate[c0],NADH[c0],NH3[c0],H+[c0],2-Amino-4-oxopentanoate[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn02930	D-threo-2,4-diaminopentanoate:NAD+ oxidoreductase (deaminating)	TRUE	-1000	1000	rxn02930_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02930;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02930;http://identifiers.org/kegg.reaction:R04200;http://identifiers.org/metanetx.reaction:MNXR108729	MNXR108729	rxn02930	R04200	NA	NA	NA
rxn03840_c0	R05552	0.000598463304764991	rxn03840_Shan	"cpd00013[c0],cpd00216[c0],cpd00001[c0],cpd08210[c0]"	"NH3[c0],Chorismate[c0],H2O[c0],ADC[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn03840	R05552	TRUE	-1000	1000	rxn03840_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn03840;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03840;http://identifiers.org/kegg.reaction:R05552;http://identifiers.org/bigg.reaction:PABB;http://identifiers.org/metanetx.reaction:MNXR102311	MNXR102311	rxn03840	R05552	PABB	NA	NA
rxn04953_c0	L-aspartate:NADP+ oxidoreductase (deaminating)	-0.107385958858332	rxn04953_Shan	"cpd00001[c0],cpd00006[c0],cpd00041[c0],cpd00005[c0],cpd00013[c0],cpd00032[c0],cpd00067[c0]"	"H2O[c0],NADP[c0],L-Aspartate[c0],NADPH[c0],NH3[c0],Oxaloacetate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn04953	L-aspartate:NADP+ oxidoreductase (deaminating)	TRUE	-1000	1000	rxn04953_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn04953;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn04953;http://identifiers.org/kegg.reaction:R07165;http://identifiers.org/metanetx.reaction:MNXR110864	MNXR110864	rxn04953	R07165	NA	NA	NA
rxn09519_c0	alpha-Aminopropiononitrile aminohydrolase	-2.95645979874494	rxn09519_Shan	"cpd00001[c0],cpd00067[c0],cpd03408[c0],cpd00013[c0],cpd00035[c0]"	"H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0],NH3[c0],L-Alanine[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn09519	alpha-Aminopropiononitrile aminohydrolase	TRUE	-1000	1000	rxn09519_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/kegg.reaction:R03542;http://identifiers.org/bigg.reaction:NTRLASE2;http://identifiers.org/metanetx.reaction:MNXR102071	MNXR102071	rxn09519	R03542	NTRLASE2	NA	NA
rxn10484_c0	diaminopimelate dehydrogenase	0.0171627999218119	rxn10484_Shan	"cpd00005[c0],cpd00013[c0],cpd00067[c0],cpd02465[c0],cpd00006[c0],cpd00516[c0]"	"NADPH[c0],NH3[c0],H+[c0],tetrahydrodipicolinate[c0],NADP[c0],meso-2,6-Diaminopimelate[c0]"	"-1,-1,-2,-1,1,1"	"1,1,1,1,1,1"	rxn10484	diaminopimelate dehydrogenase	TRUE	-1000	1000	rxn10484_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn10484;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn10484;http://identifiers.org/bigg.reaction:DAPDH;http://identifiers.org/biocyc:META:RXN-14246;http://identifiers.org/metanetx.reaction:MNXR97142	MNXR97142	rxn10484	NA	DAPDH	RXN-14246	NA
rxn13141_c0	Glucosamine-6-phosphate deaminase	-0.00278991504764559	rxn13141_Shan	"cpd00001[c0],cpd03671[c0],cpd00013[c0],cpd00072[c0]"	"H2O[c0],D-Glucosamine1-phosphate[c0],NH3[c0],D-fructose-6-phosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn13141	Glucosamine-6-phosphate deaminase	TRUE	-1000	1000	rxn13141_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn13141;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	NA
rxn15112_c0	Ribose-5-phosphate:ammonia ligase (ADP-forming)	0.0238235836707048	rxn15112_Shan	"cpd00002[c0],cpd00013[c0],cpd19028[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd01982[c0]"	"ATP[c0],NH3[c0],alpha-D-Ribose 5-phosphate[c0],ADP[c0],Phosphate[c0],H+[c0],5-Phosphoribosylamine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn15112	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn15112_c0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn15112;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	NA
