react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn03080_c0	5-amino-6-(D-ribitylamino)uracil butanedionetransferase	TRUE	NA	NA	-1000	1000	0			rxn03080	LUMAZINESYN-RXN	6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	NA	UniRef90_Q9PES4	27.966	0.072	29.6	73	scaffold_648	14746	14411	|PWY-6167|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.78;http://identifiers.org/seed.reaction:rxn03080;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03080;http://identifiers.org/kegg.reaction:R04457;http://identifiers.org/bigg.reaction:DLDLBT;http://identifiers.org/bigg.reaction:RBFSa;http://identifiers.org/metanetx.reaction:MNXR97501	MNXR97501	rxn03080	R04457	DLDLBT;RBFSa	NA
rxn03084_c0	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn03084	FGAMSYN-RXN	phosphoribosylformylglycinamide synthetase	6.3.5.3	NA		NA	NA	0	NA		NA	NA	|PWY-6121|	no_blast	NA	Subunit PurL	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.3;http://identifiers.org/seed.reaction:rxn03084;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03084;http://identifiers.org/metanetx.reaction:MNXR108904	MNXR108904	rxn03084	NA	NA	NA
rxn03147_c0	1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn03147	SAICARSYN-RXN	phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	NA	UniRef90_B8FI50	23.077	3.6	25.8	70	scaffold_585	15161	14583	|PWY-6123|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.6;http://identifiers.org/seed.reaction:rxn03147;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03147;http://identifiers.org/metanetx.reaction:MNXR103158	MNXR103158	rxn03147	NA	NA	NA
rxn03150_c0	R04594	FALSE	NA	NA	0	1000	0			rxn03150	RXN-19314	adenosylcobamide phosphatase	3.1.3.73	NA	tr|D1BMI5|D1BMI5_VEIPT	33.333	4.89e-12	61.2	75	scaffold_648	13754	14203	|PWY-7963|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.73;http://identifiers.org/seed.reaction:rxn03150;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03150;http://identifiers.org/kegg.reaction:R04594;http://identifiers.org/bigg.reaction:RZ5PP;http://identifiers.org/biocyc:META:RIBAZOLEPHOSPHAT-RXN;http://identifiers.org/biocyc:META:RXN-16788;http://identifiers.org/metanetx.reaction:MNXR104116	MNXR104116	rxn03150	R04594	RZ5PP	RIBAZOLEPHOSPHAT-RXN;RXN-16788
rxn03537_c0	R05222	TRUE	NA	NA	-1000	1000	0			rxn03537	COBINPGUANYLYLTRANS-RXN	cobinamide phosphate guanylyltransferase	2.7.7.62	NA	UniRef90_P0AE77	40	6.13e-24	94.7	96	scaffold_3610	75919	76410	|PWY-7962|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.62;http://identifiers.org/seed.reaction:rxn03537;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03537;http://identifiers.org/kegg.reaction:R05222;http://identifiers.org/bigg.reaction:ACBIPGT;http://identifiers.org/biocyc:META:COBINPGUANYLYLTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR95216	MNXR95216	rxn03537	R05222	ACBIPGT	COBINPGUANYLYLTRANS-RXN
rxn03538_c0	R05223	TRUE	NA	NA	-1000	1000	0			rxn03538	COBALAMIN5PSYN-RXN	adenosyl-cobalamin-5'-phosphate synthase	2.7.8.26	NA	UniRef90_A9AYY2	34.222	3.49e-17	77.4	90	scaffold_3610	77578	78240	|PWY-5509|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.8.26;http://identifiers.org/seed.reaction:rxn03538;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03538;http://identifiers.org/kegg.reaction:R05223;http://identifiers.org/bigg.reaction:ADOCBLS;http://identifiers.org/biocyc:META:COBALAMINSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR95469	MNXR95469	rxn03538	R05223	ADOCBLS	COBALAMINSYN-RXN
rxn03852_c0	UDP-N-acetyl-D-mannosamine:N-acetyl-beta-D-glucosaminyldiphosphoundecaprenol beta-1,4-N-acetylmannosaminyltransferase	TRUE	NA	NA	-1000	1000	0			rxn03852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn03852;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03852;http://identifiers.org/metanetx.reaction:MNXR109685	MNXR109685	rxn03852	NA	NA	NA
rxn04413_c0	R06558	FALSE	NA	NA	0	1000	0			rxn04413	COBINAMIDEKIN-RXN	ATP:adenosylcobinamide phosphotransferase	2.7.1.156	NA	UniRef90_P0AE77	40	6.13e-24	94.7	96	scaffold_3610	75919	76410	|PWY-7971|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.156;http://identifiers.org/seed.reaction:rxn04413;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn04413;http://identifiers.org/kegg.reaction:R06558;http://identifiers.org/biocyc:META:RXN-14063;http://identifiers.org/metanetx.reaction:MNXR110348	MNXR110348	rxn04413	R06558	NA	RXN-14063
rxn05039_c0	R07280	FALSE	NA	NA	0	1000	0			rxn05039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05039;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05039;http://identifiers.org/kegg.reaction:R07280;http://identifiers.org/bigg.reaction:AUS;http://identifiers.org/bigg.reaction:PMDPHT;http://identifiers.org/biocyc:META:RIBOPHOSPHAT-RXN;http://identifiers.org/metanetx.reaction:MNXR96145	MNXR96145	rxn05039	R07280	AUS;PMDPHT	RIBOPHOSPHAT-RXN
rxn05040_c0	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)	FALSE	NA	NA	0	1000	0			rxn05040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05040;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05040;http://identifiers.org/kegg.reaction:R07281;http://identifiers.org/bigg.reaction:DB4PS;http://identifiers.org/metanetx.reaction:MNXR97178	MNXR97178	rxn05040	R07281	DB4PS	NA
rxn05144_c0	Pyridoxal 5-phosphate synthase	FALSE	NA	NA	0	1000	0			rxn05144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05144;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05144;http://identifiers.org/kegg.reaction:R07456;http://identifiers.org/bigg.reaction:PYDXS;http://identifiers.org/metanetx.reaction:MNXR103369	MNXR103369	rxn05144	R07456	PYDXS	NA
rxn05275_c0	b-ketoacyl synthetase (Iso-C17:0)	FALSE	NA	NA	0	1000	0			rxn05275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05275;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn05276_c0	b-ketoacyl synthetase (Anteiso-C17:0)	FALSE	NA	NA	0	1000	0			rxn05276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05276;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn05289_c0	NADPH:oxidized-thioredoxin oxidoreductase	FALSE	NA	NA	0	1000	0			rxn05289	THIOREDOXIN-REDUCT-NADPH-RXN	thioredoxin reductase	1.8.1.9/1.6.4.5	NA	UniRef90_O32823	24.762	7.31e-11	59.7	86	scaffold_2684	63598	62687	|THIOREDOX-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.9;http://identifiers.org/ec-code:1.6.4.5;http://identifiers.org/seed.reaction:rxn05289;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05289;http://identifiers.org/kegg.reaction:R02016;http://identifiers.org/bigg.reaction:TDSRh;http://identifiers.org/bigg.reaction:TRDR;http://identifiers.org/bigg.reaction:TRDRm;http://identifiers.org/biocyc:META:THIOREDOXIN-REDUCT-NADPH-RXN;http://identifiers.org/metanetx.reaction:MNXR104766	MNXR104766	rxn05289	R02016	TDSRh;TRDR;TRDRm	THIOREDOXIN-REDUCT-NADPH-RXN
rxn08040_c0	UDP-N-acetyl-D-glucosamine:undecaprenyl-phosphate N-acetyl-D-glucosamine phosphotransferase	TRUE	NA	NA	-1000	1000	0			rxn08040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08040;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08233_c0	Chloride/proton antiport	TRUE	NA	NA	-1000	1000	0			rxn08233	gnl|TC-DB|P37594|2.A.1.3.14	transport-2.A.1.3.14-chloride	NA	2.A.1.3.14	gnl|TC-DB|P37594|2.A.1.3.14	29.213	2.33e-20	91.7	71	scaffold_10032	11466	10402	NA	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08233;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08233;http://identifiers.org/bigg.reaction:CLt3_2pp;http://identifiers.org/bigg.reaction:CLt3r_2;http://identifiers.org/biocyc:META:RXN0-2501;http://identifiers.org/metanetx.reaction:MNXR96796	MNXR96796	rxn08233	NA	CLt3_2pp;CLt3r_2	RXN0-2501
rxn08311_c0	CDP-diacylglycerol synthetase (n-C18:0)	FALSE	NA	NA	0	1000	0			rxn08311	CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase	2.7.7.41	NA	UniRef90_Q9CBU1	32.384	3.97e-24	99.8	85	scaffold_527	59589	58816	|PWY0-1319|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.7.41;http://identifiers.org/seed.reaction:rxn08311;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn09067_c0	Phosphatidate phosphatase (periplasmic, n-C18:0)	FALSE	NA	NA	0	1000	0			rxn09067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09067;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn09106_c0	phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)	FALSE	NA	NA	0	1000	0			rxn09106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09106;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
